# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.03413075e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1411            	2.09706908e-02	4.03483595e-01	-3.82512904e-01	-7.85996500e-01	-9.85403400e-02	-6.87456160e-01	2.94457910e-01	3.92998250e-01	1.04853454e-02	1.60323116e-19	1.04853454e-02	-1.04853454e-02
1412            	2.09609018e-02	4.03480995e-01	-3.82520093e-01	-7.86001088e-01	-9.85583212e-02	-6.87442767e-01	2.94442223e-01	3.93000544e-01	1.04804509e-02	1.60323048e-19	1.04804509e-02	-1.04804509e-02
1413            	2.09524248e-02	4.03478773e-01	-3.82526348e-01	-7.86005121e-01	-9.85739409e-02	-6.87431180e-01	2.94428620e-01	3.93002561e-01	1.04762124e-02	1.60322962e-19	1.04762124e-02	-1.04762124e-02
1414            	2.09448408e-02	4.03477133e-01	-3.82532292e-01	-7.86009426e-01	-9.85885248e-02	-6.87420901e-01	2.94416188e-01	3.93004713e-01	1.04724204e-02	1.60322865e-19	1.04724204e-02	-1.04724204e-02
1415            	2.09348014e-02	4.03475516e-01	-3.82540715e-01	-7.86016231e-01	-9.86090940e-02	-6.87407137e-01	2.94399022e-01	3.93008116e-01	1.04674007e-02	1.60322789e-19	1.04674007e-02	-1.04674007e-02
1416            	2.09251627e-02	4.03472964e-01	-3.82547801e-01	-7.86020765e-01	-9.86284143e-02	-6.87392350e-01	2.94381968e-01	3.93010382e-01	1.04625814e-02	1.60322725e-19	1.04625814e-02	-1.04625814e-02
1417            	2.09169401e-02	4.03470177e-01	-3.82553237e-01	-7.86023414e-01	-9.86450999e-02	-6.87378314e-01	2.94366607e-01	3.93011707e-01	1.04584700e-02	1.60322608e-19	1.04584700e-02	-1.04584700e-02
1418            	2.09076954e-02	4.03469186e-01	-3.82561491e-01	-7.86030677e-01	-9.86635963e-02	-6.87367080e-01	2.94351742e-01	3.93015338e-01	1.04538477e-02	1.60322541e-19	1.04538477e-02	-1.04538477e-02
1419            	2.08988247e-02	4.03467899e-01	-3.82569075e-01	-7.86036974e-01	-9.86808174e-02	-6.87356157e-01	2.94337670e-01	3.93018487e-01	1.04494123e-02	1.60322473e-19	1.04494123e-02	-1.04494123e-02
1420            	2.08890442e-02	4.03466325e-01	-3.82577281e-01	-7.86043606e-01	-9.86998701e-02	-6.87343736e-01	2.94321933e-01	3.93021803e-01	1.04445221e-02	1.60322413e-19	1.04445221e-02	-1.04445221e-02
1421            	2.08807913e-02	4.03464443e-01	-3.82583652e-01	-7.86048094e-01	-9.87157335e-02	-6.87332361e-01	2.94308314e-01	3.93024047e-01	1.04403956e-02	1.60322340e-19	1.04403956e-02	-1.04403956e-02
1422            	2.08726086e-02	4.03463402e-01	-3.82590794e-01	-7.86054196e-01	-9.87320561e-02	-6.87322140e-01	2.94295042e-01	3.93027098e-01	1.04363043e-02	1.60322257e-19	1.04363043e-02	-1.04363043e-02
1423            	2.08639799e-02	4.03461913e-01	-3.82597933e-01	-7.86059845e-01	-9.87496101e-02	-6.87310235e-01	2.94280313e-01	3.93029923e-01	1.04319899e-02	1.60322179e-19	1.04319899e-02	-1.04319899e-02
1424            	2.08546490e-02	4.03458748e-01	-3.82604098e-01	-7.86062846e-01	-9.87681371e-02	-6.87294709e-01	2.94263286e-01	3.93031423e-01	1.04273245e-02	1.60322106e-19	1.04273245e-02	-1.04273245e-02
1425            	2.08460189e-02	4.03455036e-01	-3.82609017e-01	-7.86064054e-01	-9.87847082e-02	-6.87279346e-01	2.94247319e-01	3.93032027e-01	1.04230095e-02	1.60322034e-19	1.04230095e-02	-1.04230095e-02
1426            	2.08382818e-02	4.03452379e-01	-3.82614097e-01	-7.86066476e-01	-9.87999476e-02	-6.87266528e-01	2.94233290e-01	3.93033238e-01	1.04191409e-02	1.60321956e-19	1.04191409e-02	-1.04191409e-02
1427            	2.08288511e-02	4.03449530e-01	-3.82620679e-01	-7.86070209e-01	-9.88185780e-02	-6.87251631e-01	2.94216527e-01	3.93035105e-01	1.04144255e-02	1.60321882e-19	1.04144255e-02	-1.04144255e-02
1428            	2.08178516e-02	4.03446163e-01	-3.82628312e-01	-7.86074475e-01	-9.88397866e-02	-6.87234689e-01	2.94197451e-01	3.93037238e-01	1.04089258e-02	1.60321820e-19	1.04089258e-02	-1.04089258e-02
1429            	2.08079850e-02	4.03443059e-01	-3.82635074e-01	-7.86078134e-01	-9.88584534e-02	-6.87219680e-01	2.94180613e-01	3.93039067e-01	1.04039925e-02	1.60321748e-19	1.04039925e-02	-1.04039925e-02
1430            	2.07996113e-02	4.03440212e-01	-3.82640600e-01	-7.86080812e-01	-9.88743010e-02	-6.87206511e-01	2.94166105e-01	3.93040406e-01	1.03998056e-02	1.60321656e-19	1.03998056e-02	-1.03998056e-02
1431            	2.07917183e-02	4.03438263e-01	-3.82646545e-01	-7.86084808e-01	-9.88899678e-02	-6.87194840e-01	2.94152436e-01	3.93042404e-01	1.03958592e-02	1.60321558e-19	1.03958592e-02	-1.03958592e-02
1432            	2.07841493e-02	4.03435893e-01	-3.82651744e-01	-7.86087637e-01	-9.89055142e-02	-6.87182123e-01	2.94138304e-01	3.93043819e-01	1.03920746e-02	1.60321458e-19	1.03920746e-02	-1.03920746e-02
1433            	2.07754815e-02	4.03432483e-01	-3.82657001e-01	-7.86089484e-01	-9.89244017e-02	-6.87165083e-01	2.94120341e-01	3.93044742e-01	1.03877408e-02	1.60321331e-19	1.03877408e-02	-1.03877408e-02
1434            	2.07665509e-02	4.03429038e-01	-3.82662487e-01	-7.86091525e-01	-9.89423243e-02	-6.87149200e-01	2.94103438e-01	3.93045762e-01	1.03832754e-02	1.60321263e-19	1.03832754e-02	-1.03832754e-02
1435            	2.07578088e-02	4.03426410e-01	-3.82668601e-01	-7.86095011e-01	-9.89593156e-02	-6.87135695e-01	2.94088190e-01	3.93047505e-01	1.03789044e-02	1.60321189e-19	1.03789044e-02	-1.03789044e-02
1436            	2.07485614e-02	4.03424523e-01	-3.82675961e-01	-7.86100484e-01	-9.89777121e-02	-6.87122772e-01	2.94072530e-01	3.93050242e-01	1.03742807e-02	1.60321121e-19	1.03742807e-02	-1.03742807e-02
1437            	2.07396525e-02	4.03421841e-01	-3.82682189e-01	-7.86104030e-01	-9.89951626e-02	-6.87108868e-01	2.94056852e-01	3.93052015e-01	1.03698263e-02	1.60321045e-19	1.03698263e-02	-1.03698263e-02
1438            	2.07308894e-02	4.03417438e-01	-3.82686549e-01	-7.86103987e-01	-9.90118637e-02	-6.87092123e-01	2.94040130e-01	3.93051993e-01	1.03654447e-02	1.60320956e-19	1.03654447e-02	-1.03654447e-02
1439            	2.07216154e-02	4.03412739e-01	-3.82691124e-01	-7.86103863e-01	-9.90297865e-02	-6.87074077e-01	2.94022145e-01	3.93051932e-01	1.03608077e-02	1.60320867e-19	1.03608077e-02	-1.03608077e-02
1440            	2.07137839e-02	4.03408753e-01	-3.82694969e-01	-7.86103723e-01	-9.90448279e-02	-6.87058895e-01	2.94007033e-01	3.93051861e-01	1.03568919e-02	1.60320774e-19	1.03568919e-02	-1.03568919e-02
1441            	2.07057321e-02	4.03405964e-01	-3.82700232e-01	-7.86106197e-01	-9.90610376e-02	-6.87045159e-01	2.93992061e-01	3.93053098e-01	1.03528661e-02	1.60320679e-19	1.03528661e-02	-1.03528661e-02
1442            	2.06975429e-02	4.03402488e-01	-3.82704945e-01	-7.86107432e-01	-9.90775924e-02	-6.87029840e-01	2.93976124e-01	3.93053716e-01	1.03487715e-02	1.60320591e-19	1.03487715e-02	-1.03487715e-02
1443            	2.06893962e-02	4.03398702e-01	-3.82709306e-01	-7.86108008e-01	-9.90938538e-02	-6.87014154e-01	2.93960150e-01	3.93054004e-01	1.03446981e-02	1.60320509e-19	1.03446981e-02	-1.03446981e-02
1444            	2.06803998e-02	4.03394470e-01	-3.82714070e-01	-7.86108540e-01	-9.91119755e-02	-6.86996565e-01	2.93942295e-01	3.93054270e-01	1.03401999e-02	1.60320427e-19	1.03401999e-02	-1.03401999e-02
1445            	2.06702380e-02	4.03389540e-01	-3.82719302e-01	-7.86108843e-01	-9.91323222e-02	-6.86976520e-01	2.93922099e-01	3.93054421e-01	1.03351190e-02	1.60320348e-19	1.03351190e-02	-1.03351190e-02
1446            	2.06612703e-02	4.03384622e-01	-3.82723352e-01	-7.86107974e-01	-9.91494202e-02	-6.86958554e-01	2.93904567e-01	3.93053987e-01	1.03306352e-02	1.60320256e-19	1.03306352e-02	-1.03306352e-02
1447            	2.06530417e-02	4.03380056e-01	-3.82727014e-01	-7.86107071e-01	-9.91649830e-02	-6.86942088e-01	2.93888552e-01	3.93053535e-01	1.03265209e-02	1.60320148e-19	1.03265209e-02	-1.03265209e-02
1448            	2.06453600e-02	4.03376452e-01	-3.82731092e-01	-7.86107544e-01	-9.91800272e-02	-6.86927517e-01	2.93873745e-01	3.93053772e-01	1.03226800e-02	1.60320040e-19	1.03226800e-02	-1.03226800e-02
1449            	2.06365605e-02	4.03371011e-01	-3.82734450e-01	-7.86105461e-01	-9.91982728e-02	-6.86907189e-01	2.93854458e-01	3.93052731e-01	1.03182802e-02	1.60319893e-19	1.03182802e-02	-1.03182802e-02
1450            	2.06284181e-02	4.03366051e-01	-3.82737633e-01	-7.86103683e-01	-9.92144672e-02	-6.86889216e-01	2.93837374e-01	3.93051842e-01	1.03142090e-02	1.60319804e-19	1.03142090e-02	-1.03142090e-02
1451            	2.06202778e-02	4.03362248e-01	-3.82741970e-01	-7.86104218e-01	-9.92310925e-02	-6.86873126e-01	2.93821017e-01	3.93052109e-01	1.03101389e-02	1.60319723e-19	1.03101389e-02	-1.03101389e-02
1452            	2.06118310e-02	4.03358751e-01	-3.82746920e-01	-7.86105671e-01	-9.92483950e-02	-6.86857276e-01	2.93804440e-01	3.93052835e-01	1.03059155e-02	1.60319648e-19	1.03059155e-02	-1.03059155e-02
1453            	2.06033490e-02	4.03354783e-01	-3.82751434e-01	-7.86106218e-01	-9.92651815e-02	-6.86841036e-01	2.93787927e-01	3.93053109e-01	1.03016745e-02	1.60319564e-19	1.03016745e-02	-1.03016745e-02
1454            	2.05945940e-02	4.03350045e-01	-3.82755451e-01	-7.86105497e-01	-9.92819996e-02	-6.86823497e-01	2.93770749e-01	3.93052748e-01	1.02972970e-02	1.60319471e-19	1.02972970e-02	-1.02972970e-02
1455            	2.05852039e-02	4.03344757e-01	-3.82759554e-01	-7.86104311e-01	-9.93000405e-02	-6.86804271e-01	2.93752115e-01	3.93052156e-01	1.02926020e-02	1.60319376e-19	1.02926020e-02	-1.02926020e-02
1456            	2.05774909e-02	4.03340401e-01	-3.82762910e-01	-7.86103312e-01	-9.93151470e-02	-6.86788165e-01	2.93736509e-01	3.93051656e-01	1.02887455e-02	1.60319275e-19	1.02887455e-02	-1.02887455e-02
1457            	2.05704235e-02	4.03336912e-01	-3.82766489e-01	-7.86103401e-01	-9.93295780e-02	-6.86773823e-01	2.93722123e-01	3.93051701e-01	1.02852118e-02	1.60319169e-19	1.02852118e-02	-1.02852118e-02
1458            	2.05628953e-02	4.03333514e-01	-3.82770619e-01	-7.86104133e-01	-9.93454827e-02	-6.86758651e-01	2.93706584e-01	3.93052067e-01	1.02814476e-02	1.60319073e-19	1.02814476e-02	-1.02814476e-02
1459            	2.05543245e-02	4.03329462e-01	-3.82775138e-01	-7.86104600e-01	-9.93636958e-02	-6.86740904e-01	2.93688604e-01	3.93052300e-01	1.02771622e-02	1.60318987e-19	1.02771622e-02	-1.02771622e-02
1460            	2.05451607e-02	4.03324397e-01	-3.82779236e-01	-7.86103633e-01	-9.93824417e-02	-6.86721192e-01	2.93669375e-01	3.93051817e-01	1.02725803e-02	1.60318904e-19	1.02725803e-02	-1.02725803e-02
1461            	2.05367114e-02	4.03319237e-01	-3.82782526e-01	-7.86101763e-01	-9.93991662e-02	-6.86702597e-01	2.93651715e-01	3.93050882e-01	1.02683557e-02	1.60318813e-19	1.02683557e-02	-1.02683557e-02
1462            	2.05282845e-02	4.03313701e-01	-3.82785417e-01	-7.86099118e-01	-9.94151336e-02	-6.86683984e-01	2.93634425e-01	3.93049559e-01	1.02641423e-02	1.60318707e-19	1.02641423e-02	-1.02641423e-02
1463            	2.05200875e-02	4.03308835e-01	-3.82788747e-01	-7.86097582e-01	-9.94307511e-02	-6.86666831e-01	2.93618040e-01	3.93048791e-01	1.02600438e-02	1.60318600e-19	1.02600438e-02	-1.02600438e-02
1464            	2.05110132e-02	4.03303832e-01	-3.82792818e-01	-7.86096650e-01	-9.94486038e-02	-6.86648046e-01	2.93599721e-01	3.93048325e-01	1.02555066e-02	1.60318495e-19	1.02555066e-02	-1.02555066e-02
1465            	2.05025728e-02	4.03297627e-01	-3.82795054e-01	-7.86092682e-01	-9.94651462e-02	-6.86627535e-01	2.93581195e-01	3.93046341e-01	1.02512864e-02	1.60318386e-19	1.02512864e-02	-1.02512864e-02
1466            	2.04950306e-02	4.03290582e-01	-3.82795551e-01	-7.86086133e-01	-9.94807823e-02	-6.86605351e-01	2.93562284e-01	3.93043067e-01	1.02475153e-02	1.60318230e-19	1.02475153e-02	-1.02475153e-02
1467            	2.04878281e-02	4.03285605e-01	-3.82797777e-01	-7.86083381e-01	-9.94955411e-02	-6.86587840e-01	2.93546150e-01	3.93041691e-01	1.02439140e-02	1.60318128e-19	1.02439140e-02	-1.02439140e-02
1468            	2.04787516e-02	4.03279924e-01	-3.82801172e-01	-7.86081096e-01	-9.95141802e-02	-6.86566916e-01	2.93526368e-01	3.93040548e-01	1.02393758e-02	1.60318040e-19	1.02393758e-02	-1.02393758e-02
1469            	2.04716222e-02	4.03276049e-01	-3.82804427e-01	-7.86080476e-01	-9.95284649e-02	-6.86552011e-01	2.93511773e-01	3.93040238e-01	1.02358111e-02	1.60317951e-19	1.02358111e-02	-1.02358111e-02
1470            	2.04635743e-02	4.03271452e-01	-3.82807877e-01	-7.86079329e-01	-9.95445969e-02	-6.86534732e-01	2.93495068e-01	3.93039664e-01	1.02317871e-02	1.60317848e-19	1.02317871e-02	-1.02317871e-02
1471            	2.04545691e-02	4.03264951e-01	-3.82810382e-01	-7.86075332e-01	-9.95621213e-02	-6.86513211e-01	2.93475545e-01	3.93037666e-01	1.02272845e-02	1.60317748e-19	1.02272845e-02	-1.02272845e-02
1472            	2.04444902e-02	4.03256809e-01	-3.82812318e-01	-7.86069127e-01	-9.95813114e-02	-6.86487816e-01	2.93453252e-01	3.93034564e-01	1.02222451e-02	1.60317643e-19	1.02222451e-02	-1.02222451e-02
1473            	2.04367431e-02	4.03250548e-01	-3.82813805e-01	-7.86064353e-01	-9.95957631e-02	-6.86468589e-01	2.93436413e-01	3.93032176e-01	1.02183716e-02	1.60317535e-19	1.02183716e-02	-1.02183716e-02
1474            	2.04295598e-02	4.03245249e-01	-3.82815689e-01	-7.86060938e-01	-9.96096194e-02	-6.86451318e-01	2.93420849e-01	3.93030469e-01	1.02147799e-02	1.60317426e-19	1.02147799e-02	-1.02147799e-02
1475            	2.04216168e-02	4.03238706e-01	-3.82817089e-01	-7.86055795e-01	-9.96251571e-02	-6.86430638e-01	2.93402740e-01	3.93027897e-01	1.02108084e-02	1.60317319e-19	1.02108084e-02	-1.02108084e-02
1476            	2.04133137e-02	4.03231299e-01	-3.82817985e-01	-7.86049284e-01	-9.96415234e-02	-6.86407761e-01	2.93383119e-01	3.93024642e-01	1.02066568e-02	1.60317218e-19	1.02066568e-02	-1.02066568e-02
1477            	2.04050122e-02	4.03224481e-01	-3.82819469e-01	-7.86043950e-01	-9.96581151e-02	-6.86385835e-01	2.93363860e-01	3.93021975e-01	1.02025061e-02	1.60317114e-19	1.02025061e-02	-1.02025061e-02
1478            	2.03966840e-02	4.03218678e-01	-3.82821994e-01	-7.86040672e-01	-9.96750043e-02	-6.86365667e-01	2.93345331e-01	3.93020336e-01	1.01983420e-02	1.60317004e-19	1.01983420e-02	-1.01983420e-02
1479            	2.03895645e-02	4.03213607e-01	-3.82824042e-01	-7.86037649e-01	-9.96889552e-02	-6.86348694e-01	2.93329869e-01	3.93018825e-01	1.01947822e-02	1.60316885e-19	1.01947822e-02	-1.01947822e-02
1480            	2.03815911e-02	4.03208381e-01	-3.82826790e-01	-7.86035171e-01	-9.97048011e-02	-6.86330370e-01	2.93312785e-01	3.93017586e-01	1.01907956e-02	1.60316766e-19	1.01907956e-02	-1.01907956e-02
1481            	2.03727087e-02	4.03201844e-01	-3.82829135e-01	-7.86030979e-01	-9.97224346e-02	-6.86308545e-01	2.93293055e-01	3.93015490e-01	1.01863543e-02	1.60316650e-19	1.01863543e-02	-1.01863543e-02
1482            	2.03643933e-02	4.03194386e-01	-3.82829993e-01	-7.86024379e-01	-9.97384781e-02	-6.86285901e-01	2.93273712e-01	3.93012190e-01	1.01821966e-02	1.60316537e-19	1.01821966e-02	-1.01821966e-02
1483            	2.03557395e-02	4.03185430e-01	-3.82829691e-01	-7.86015121e-01	-9.97560144e-02	-6.86259107e-01	2.93251546e-01	3.93007561e-01	1.01778698e-02	1.60316384e-19	1.01778698e-02	-1.01778698e-02
1484            	2.03453746e-02	4.03175215e-01	-3.82829841e-01	-7.86005056e-01	-9.97760531e-02	-6.86229003e-01	2.93226475e-01	3.93002528e-01	1.01726873e-02	1.60316287e-19	1.01726873e-02	-1.01726873e-02
1485            	2.03378346e-02	4.03167260e-01	-3.82829426e-01	-7.85996686e-01	-9.97895168e-02	-6.86207169e-01	2.93208826e-01	3.92998343e-01	1.01689173e-02	1.60316183e-19	1.01689173e-02	-1.01689173e-02
1486            	2.03310058e-02	4.03161686e-01	-3.82830680e-01	-7.85992367e-01	-9.98020597e-02	-6.86190307e-01	2.93194124e-01	3.92996183e-01	1.01655029e-02	1.60316070e-19	1.01655029e-02	-1.01655029e-02
1487            	2.03234116e-02	4.03156453e-01	-3.82833042e-01	-7.85989495e-01	-9.98168981e-02	-6.86172597e-01	2.93177850e-01	3.92994748e-01	1.01617058e-02	1.60315956e-19	1.01617058e-02	-1.01617058e-02
1488            	2.03159044e-02	4.03150954e-01	-3.82835050e-01	-7.85986003e-01	-9.98321682e-02	-6.86153835e-01	2.93160834e-01	3.92993002e-01	1.01579522e-02	1.60315840e-19	1.01579522e-02	-1.01579522e-02
1489            	2.03083119e-02	4.03145439e-01	-3.82837128e-01	-7.85982567e-01	-9.98479563e-02	-6.86134611e-01	2.93143327e-01	3.92991284e-01	1.01541559e-02	1.60315725e-19	1.01541559e-02	-1.01541559e-02
1490            	2.03027804e-02	4.03141648e-01	-3.82838867e-01	-7.85980515e-01	-9.98588683e-02	-6.86121647e-01	2.93131389e-01	3.92990257e-01	1.01513902e-02	1.60315610e-19	1.01513902e-02	-1.01513902e-02
1491            	2.02937304e-02	4.03134376e-01	-3.82840646e-01	-7.85975023e-01	-9.98775890e-02	-6.86097434e-01	2.93109922e-01	3.92987511e-01	1.01468652e-02	1.60315505e-19	1.01468652e-02	-1.01468652e-02
1492            	2.02840177e-02	4.03124879e-01	-3.82840861e-01	-7.85965740e-01	-9.98966047e-02	-6.86069135e-01	2.93086265e-01	3.92982870e-01	1.01420089e-02	1.60315413e-19	1.01420089e-02	-1.01420089e-02
1493            	2.02734189e-02	4.03113351e-01	-3.82839933e-01	-7.85953284e-01	-9.99163831e-02	-6.86036901e-01	2.93060259e-01	3.92976642e-01	1.01367094e-02	1.60315319e-19	1.01367094e-02	-1.01367094e-02
1494            	2.02640054e-02	4.03102464e-01	-3.82838459e-01	-7.85940923e-01	-9.99327500e-02	-6.86008173e-01	2.93037712e-01	3.92970462e-01	1.01320027e-02	1.60315211e-19	1.01320027e-02	-1.01320027e-02
1495            	2.02559800e-02	4.03093664e-01	-3.82837684e-01	-7.85931348e-01	-9.99466390e-02	-6.85984709e-01	2.93019035e-01	3.92965674e-01	1.01279900e-02	1.60315084e-19	1.01279900e-02	-1.01279900e-02
1496            	2.02486111e-02	4.03086335e-01	-3.82837724e-01	-7.85924059e-01	-9.99599035e-02	-6.85964155e-01	2.93002126e-01	3.92962029e-01	1.01243056e-02	1.60314946e-19	1.01243056e-02	-1.01243056e-02
1497            	2.02426769e-02	4.03081131e-01	-3.82838454e-01	-7.85919585e-01	-9.99711569e-02	-6.85948428e-01	2.92988636e-01	3.92959793e-01	1.01213384e-02	1.60314807e-19	1.01213384e-02	-1.01213384e-02
1498            	2.02356918e-02	4.03075498e-01	-3.82839807e-01	-7.85915305e-01	-9.99855088e-02	-6.85929796e-01	2.92972144e-01	3.92957652e-01	1.01178459e-02	1.60314670e-19	1.01178459e-02	-1.01178459e-02
1499            	2.02278060e-02	4.03068453e-01	-3.82840647e-01	-7.85909099e-01	-1.00002092e-01	-6.85907007e-01	2.92952458e-01	3.92954550e-01	1.01139030e-02	1.60314549e-19	1.01139030e-02	-1.01139030e-02
1500            	2.02200459e-02	4.03059458e-01	-3.82839412e-01	-7.85898870e-01	-1.00018759e-01	-6.85880111e-01	2.92930676e-01	3.92949435e-01	1.01100230e-02	1.60314392e-19	1.01100230e-02	-1.01100230e-02
1501            	2.02079512e-02	4.03046700e-01	-3.82838749e-01	-7.85885449e-01	-1.00042887e-01	-6.85842562e-01	2.92899837e-01	3.92942724e-01	1.01039756e-02	1.60314301e-19	1.01039756e-02	-1.01039756e-02
1502            	2.02009107e-02	4.03037954e-01	-3.82837043e-01	-7.85874997e-01	-1.00054420e-01	-6.85820577e-01	2.92883079e-01	3.92937499e-01	1.01004554e-02	1.60314192e-19	1.01004554e-02	-1.01004554e-02
1503            	2.01940630e-02	4.03031924e-01	-3.82837861e-01	-7.85869785e-01	-1.00066115e-01	-6.85803670e-01	2.92868778e-01	3.92934892e-01	1.00970315e-02	1.60314079e-19	1.00970315e-02	-1.00970315e-02
1504            	2.01858828e-02	4.03025406e-01	-3.82839523e-01	-7.85864929e-01	-1.00081019e-01	-6.85783911e-01	2.92851446e-01	3.92932465e-01	1.00929414e-02	1.60313962e-19	1.00929414e-02	-1.00929414e-02
1505            	2.01761901e-02	4.03016500e-01	-3.82840310e-01	-7.85856810e-01	-1.00099385e-01	-6.85757425e-01	2.92829020e-01	3.92928405e-01	1.00880951e-02	1.60313844e-19	1.00880951e-02	-1.00880951e-02
1506            	2.01689508e-02	4.03008451e-01	-3.82839500e-01	-7.85847951e-01	-1.00113232e-01	-6.85734719e-01	2.92810744e-01	3.92923975e-01	1.00844754e-02	1.60313720e-19	1.00844754e-02	-1.00844754e-02
1507            	2.01614309e-02	4.03000459e-01	-3.82839028e-01	-7.85839486e-01	-1.00128152e-01	-6.85711334e-01	2.92791591e-01	3.92919743e-01	1.00807155e-02	1.60313597e-19	1.00807155e-02	-1.00807155e-02
1508            	2.01543214e-02	4.02992967e-01	-3.82838646e-01	-7.85831613e-01	-1.00141984e-01	-6.85689629e-01	2.92773823e-01	3.92915807e-01	1.00771607e-02	1.60313478e-19	1.00771607e-02	-1.00771607e-02
1509            	2.01480513e-02	4.02986655e-01	-3.82838604e-01	-7.85825259e-01	-1.00153833e-01	-6.85671426e-01	2.92758796e-01	3.92912630e-01	1.00740257e-02	1.60313356e-19	1.00740257e-02	-1.00740257e-02
1510            	2.01406743e-02	4.02979695e-01	-3.82839021e-01	-7.85818717e-01	-1.00168210e-01	-6.85650507e-01	2.92741149e-01	3.92909358e-01	1.00703372e-02	1.60313237e-19	1.00703372e-02	-1.00703372e-02
1511            	2.01321087e-02	4.02970906e-01	-3.82838797e-01	-7.85809703e-01	-1.00184976e-01	-6.85624727e-01	2.92719875e-01	3.92904852e-01	1.00660543e-02	1.60313121e-19	1.00660543e-02	-1.00660543e-02
1512            	2.01224561e-02	4.02960184e-01	-3.82837728e-01	-7.85797912e-01	-1.00203585e-01	-6.85594327e-01	2.92695371e-01	3.92898956e-01	1.00612280e-02	1.60313009e-19	1.00612280e-02	-1.00612280e-02
1513            	2.01101573e-02	4.02946464e-01	-3.82836307e-01	-7.85782771e-01	-1.00226682e-01	-6.85556089e-01	2.92664703e-01	3.92891386e-01	1.00550786e-02	1.60312906e-19	1.00550786e-02	-1.00550786e-02
1514            	2.01032745e-02	4.02937321e-01	-3.82834047e-01	-7.85771368e-01	-1.00237851e-01	-6.85533516e-01	2.92647833e-01	3.92885684e-01	1.00516373e-02	1.60312771e-19	1.00516373e-02	-1.00516373e-02
1515            	2.00979970e-02	4.02932009e-01	-3.82834012e-01	-7.85766020e-01	-1.00246802e-01	-6.85519218e-01	2.92636208e-01	3.92883010e-01	1.00489985e-02	1.60312626e-19	1.00489985e-02	-1.00489985e-02
1516            	2.00894697e-02	4.02923212e-01	-3.82833742e-01	-7.85756954e-01	-1.00262797e-01	-6.85494157e-01	2.92615680e-01	3.92878477e-01	1.00447349e-02	1.60312477e-19	1.00447349e-02	-1.00447349e-02
1517            	2.00815995e-02	4.02912708e-01	-3.82831108e-01	-7.85743816e-01	-1.00278495e-01	-6.85465321e-01	2.92593413e-01	3.92871908e-01	1.00407998e-02	1.60312300e-19	1.00407998e-02	-1.00407998e-02
1518            	2.00739131e-02	4.02903296e-01	-3.82829383e-01	-7.85732679e-01	-1.00293564e-01	-6.85439115e-01	2.92572775e-01	3.92866340e-01	1.00369565e-02	1.60312182e-19	1.00369565e-02	-1.00369565e-02
1519            	2.00663995e-02	4.02894980e-01	-3.82828581e-01	-7.85723561e-01	-1.00308158e-01	-6.85415403e-01	2.92553622e-01	3.92861780e-01	1.00331997e-02	1.60312073e-19	1.00331997e-02	-1.00331997e-02
1520            	2.00583562e-02	4.02886430e-01	-3.82828074e-01	-7.85714504e-01	-1.00323487e-01	-6.85391017e-01	2.92533765e-01	3.92857252e-01	1.00291781e-02	1.60311967e-19	1.00291781e-02	-1.00291781e-02
1521            	2.00500219e-02	4.02877826e-01	-3.82827804e-01	-7.85705631e-01	-1.00338903e-01	-6.85366727e-01	2.92513912e-01	3.92852815e-01	1.00250109e-02	1.60311854e-19	1.00250109e-02	-1.00250109e-02
1522            	2.00416471e-02	4.02869408e-01	-3.82827761e-01	-7.85697169e-01	-1.00354184e-01	-6.85342984e-01	2.92494400e-01	3.92848584e-01	1.00208235e-02	1.60311731e-19	1.00208235e-02	-1.00208235e-02
1523            	2.00335327e-02	4.02860783e-01	-3.82827250e-01	-7.85688033e-01	-1.00369046e-01	-6.85318987e-01	2.92474970e-01	3.92844016e-01	1.00167663e-02	1.60311599e-19	1.00167663e-02	-1.00167663e-02
1524            	2.00255872e-02	4.02850889e-01	-3.82825302e-01	-7.85676190e-01	-1.00383610e-01	-6.85292580e-01	2.92454485e-01	3.92838095e-01	1.00127936e-02	1.60311467e-19	1.00127936e-02	-1.00127936e-02
1525            	2.00186517e-02	4.02841105e-01	-3.82822453e-01	-7.85663558e-01	-1.00396117e-01	-6.85267441e-01	2.92435662e-01	3.92831779e-01	1.00093259e-02	1.60311338e-19	1.00093259e-02	-1.00093259e-02
1526            	2.00112003e-02	4.02831001e-01	-3.82819800e-01	-7.85650801e-01	-1.00410075e-01	-6.85240726e-01	2.92415326e-01	3.92825401e-01	1.00056001e-02	1.60311215e-19	1.00056001e-02	-1.00056001e-02
