Time;Cd;Cl
11.096858;0.038354511;-0.576016596
11.135736;0.0379371045;-0.568671882
11.174614;0.0375428973;-0.561453901
11.213493;0.0371748143;-0.554455946
11.252371;0.0368355734;-0.547774281
11.291249;0.0365293103;-0.541502688
11.330128;0.0362592097;-0.535733112
11.369006;0.0360307191;-0.530568589
11.407885;0.0358414093;-0.526063905
11.446763;0.0356966197;-0.522320968
11.485641;0.0355986335;-0.519413973
11.52452;0.0355506887;-0.517410069
11.563398;0.0355544926;-0.516365793
11.602276;0.0356103471;-0.516326904
11.641335;0.0357237136;-0.517315995
11.680395;0.035883721;-0.519384869
11.719271;0.0360907185;-0.522505143
11.758148;0.0363552728;-0.526673894
11.797025;0.0366631613;-0.531877658
11.835901;0.037017457;-0.538094335
11.874778;0.0374101;-0.545235477
11.913655;0.0378374324;-0.553260556
11.952531;0.0382947969;-0.562087034
11.991408;0.0387765689;-0.571625793
12.030285;0.0392768937;-0.58177581
12.069161;0.0397892924;-0.592429746
12.108038;0.0403073411;-0.603472237
12.146915;0.0408238314;-0.614783938
12.185791;0.0413324135;-0.626239593
12.224668;0.0418262116;-0.63771568
12.263545;0.0422985308;-0.649085115
12.302421;0.0427422048;-0.660222514
12.341298;0.0431516236;-0.671010919
12.380175;0.0435222575;-0.681338003
12.419051;0.0438493359;-0.691102225
12.457928;0.0441287426;-0.700213251
12.496605;0.0443518505;-0.708552664
12.535282;0.0445316223;-0.716081449
12.57396;0.0446561065;-0.722755734
12.612637;0.0447285359;-0.728527489
12.651314;0.044749992;-0.733367173
12.689992;0.044721163;-0.737259007
12.728465;0.0446385969;-0.740198263
12.766939;0.0445185403;-0.742191979
12.805413;0.0443568531;-0.74327495
12.843887;0.0441611571;-0.743472848
12.88236;0.0439354796;-0.74282778
12.920834;0.0436845596;-0.741392377
12.9591;0.0434127167;-0.739246942
12.997365;0.0431373293;-0.736431326
13.035631;0.0428528555;-0.733022914
13.073897;0.0425660874;-0.729082675
13.112163;0.0422830977;-0.724682646
13.150429;0.0420078162;-0.719888157
13.188482;0.0417390874;-0.714796291
13.226535;0.0414913014;-0.709428452
13.264588;0.0412580241;-0.703867174
13.302641;0.0410462425;-0.698170924
13.340694;0.0408589823;-0.692394592
13.378748;0.0406972443;-0.686587033
13.416801;0.0405606051;-0.680812824
13.454635;0.0404445968;-0.67508707
13.49247;0.0403584131;-0.66944244
13.530304;0.0402879904;-0.663901767
13.568139;0.0402337451;-0.658487036
13.605973;0.040193949;-0.653214886
13.643808;0.040165526;-0.648101376
13.681642;0.040146144;-0.643166268
13.719477;0.0401280097;-0.638369748
13.757311;0.0401154056;-0.63378255
13.795146;0.0400977838;-0.629343198
13.83298;0.0400756113;-0.625083088
13.870815;0.0400434769;-0.620994778
13.908649;0.0399995442;-0.617075629
13.946483;0.0399408402;-0.613323967
13.984318;0.0398655951;-0.609740007
14.022152;0.0397721683;-0.606326006
14.059987;0.0396598628;-0.603084096
14.097821;0.0395282324;-0.600018879
14.135656;0.0393782644;-0.597134018
14.17349;0.039210396;-0.594437285
14.211325;0.0390262095;-0.59193762
14.249159;0.0388278856;-0.589645357
14.286994;0.0386179239;-0.587571999
14.324828;0.0383989025;-0.585731174
14.362663;0.038173704;-0.584136898
14.400497;0.0379459228;-0.582803886
14.438332;0.0377182388;-0.581747623
14.476166;0.0374945464;-0.580982787
14.514001;0.0372789673;-0.58052126
14.551835;0.0370750961;-0.580375827
14.58967;0.036885622;-0.580556687
14.627504;0.0367139202;-0.581072238
14.665339;0.0365627524;-0.581927634
14.703173;0.0364348812;-0.583127422
14.741008;0.0363324094;-0.584673557
14.778842;0.0362573876;-0.586563049
14.816676;0.0362104804;-0.588788854
14.854511;0.0361930299;-0.591341199
14.892345;0.0362050273;-0.594207311
14.93018;0.0362461483;-0.597370382
14.968014;0.0363166084;-0.600822232
15.005849;0.036412476;-0.60450865
15.043683;0.036533815;-0.6084287
15.081518;0.0366778844;-0.612544792
15.119352;0.0368423154;-0.616826271
15.157187;0.0370239016;-0.621238418
15.195021;0.0372202876;-0.625744544
15.232856;0.0374284344;-0.630308155
15.27069;0.0376448812;-0.63489269
15.308525;0.0378661001;-0.639461603
15.346359;0.038089139;-0.64397726
15.384194;0.0383109185;-0.648403279
15.422028;0.0385282033;-0.652704431
15.459863;0.0387374702;-0.65684802
15.497697;0.0389350419;-0.660802042
15.535532;0.0391192063;-0.664535157
15.573366;0.0392872856;-0.668022148
15.61088;0.0394278262;-0.671224784
15.648394;0.0395614158;-0.674120315
15.685908;0.0396676133;-0.676741636
15.723421;0.0397503092;-0.679050165
15.760935;0.0398090597;-0.681043429
15.798449;0.0398428914;-0.682718109
15.835963;0.0398517922;-0.684079122
15.873477;0.0398363267;-0.685129891
15.910991;0.0397963589;-0.685880641
15.948505;0.0397323912;-0.68634368
15.986018;0.0396453993;-0.686533542
16.023532;0.0395361812;-0.686469367
16.061046;0.039406133;-0.686172339
16.09856;0.0392574361;-0.685670048
16.136074;0.0390920193;-0.684987252
16.173588;0.0389117198;-0.684153397
16.211101;0.038718977;-0.683199469
16.248615;0.0385157137;-0.682155306
16.286129;0.0383039976;-0.681052477
16.323643;0.0380860597;-0.679922668
16.361157;0.0378629312;-0.678790024
16.398288;0.0376336347;-0.677726725
16.435419;0.0374183975;-0.676699177
16.47255;0.037198113;-0.675763975
16.509681;0.0369802332;-0.674936665
16.546812;0.0367671375;-0.674241842
16.583943;0.0365597874;-0.673694635
16.621074;0.0363594716;-0.673310077
16.658205;0.0361671191;-0.67310004
16.695336;0.0359835718;-0.673072876
16.732467;0.0358094557;-0.673232609
16.769598;0.0356450885;-0.673579698
16.806729;0.0354906205;-0.674109939
16.843861;0.0353457046;-0.674813976
16.880992;0.0352103312;-0.675681411
16.918123;0.0350841647;-0.676698916
16.955254;0.0349671718;-0.677847319
16.992385;0.0348584011;-0.679105276
17.029516;0.0347569409;-0.680448286
17.066647;0.0346617209;-0.681848928
17.103778;0.0345719937;-0.683278745
17.140909;0.0344867862;-0.684706912
17.17804;0.034405264;-0.686099802
17.215171;0.034325789;-0.687424471
17.252302;0.0342472687;-0.688645026
17.289433;0.0341680662;-0.689731915
17.326564;0.0340893219;-0.69064564
17.363695;0.0340090592;-0.691366477
17.400826;0.0339280197;-0.691860415
17.437957;0.0338450313;-0.692100694
17.475088;0.0337602748;-0.692060757
17.512219;0.0336737411;-0.691716193
17.549351;0.0335850759;-0.691049198
17.585927;0.0334824873;-0.690084763
17.622504;0.0334045192;-0.688762186
17.659081;0.0333145488;-0.687107714
17.695658;0.0332248156;-0.685111826
17.732235;0.0331377791;-0.682778967
17.768812;0.0330535359;-0.680116732
17.805389;0.0329736627;-0.677136855
17.841965;0.0328997837;-0.673855214
17.878542;0.0328332637;-0.67029282
17.915119;0.0327759928;-0.666474145
17.951696;0.0327297501;-0.662428942
17.988273;0.0326967359;-0.658190021
18.02485;0.032678611;-0.653793203
18.061427;0.0326776937;-0.649275027
18.098003;0.032695595;-0.644677099
18.13458;0.0327342399;-0.6400421
18.171157;0.03279521;-0.635412449
18.207734;0.0328797869;-0.63083372
18.244311;0.032989359;-0.626350489
18.280888;0.0331252024;-0.622007878
18.317465;0.03328821;-0.617852085
18.354041;0.033479193;-0.613924237
18.390618;0.0336980262;-0.610267025
18.427195;0.0339451882;-0.606919975
18.463772;0.0342204164;-0.603920203
18.500349;0.0345232114;-0.601302021
18.536926;0.0348526668;-0.599096645
18.573503;0.0352076625;-0.597330262
18.610079;0.0355863232;-0.596023799
18.646656;0.035986795;-0.595197032
18.683233;0.036407231;-0.594862248
18.71981;0.0368450698;-0.595028088
18.756387;0.0372973873;-0.595699951
18.792964;0.037761413;-0.596875473
18.829541;0.0382340777;-0.598547346
18.866117;0.0387119163;-0.600706262
18.902694;0.0391913554;-0.603334608
18.939271;0.0396683648;-0.606411658
18.975848;0.0401391752;-0.609913634
19.012425;0.0406005108;-0.61381414
19.049002;0.0410487738;-0.61808065
19.085579;0.0414798306;-0.622679201
19.122155;0.0418898003;-0.627572329
19.158732;0.0422752932;-0.632719231
19.195309;0.042632832;-0.638079025
19.231886;0.0429596512;-0.643608751
19.268463;0.0432530302;-0.649264025
19.30504;0.0435101873;-0.655002749
19.341617;0.0437291079;-0.66078018
19.378193;0.0439077882;-0.666554299
19.41477;0.0440443909;-0.672283685
19.451347;0.0441376391;-0.677928568
19.487924;0.0441871688;-0.683451131
19.524501;0.0441926863;-0.688815573
19.561078;0.0441541461;-0.693988222
19.597655;0.0440719497;-0.698940358
19.634231;0.0439464097;-0.703645855
19.670808;0.0437796023;-0.708082028
19.707385;0.043573131;-0.712229722
19.743962;0.0433286859;-0.716072334
19.780539;0.0430491444;-0.719591015
19.817116;0.0427357345;-0.722807489
19.853693;0.0423942292;-0.725669937
19.890269;0.0420235634;-0.728219904
19.926846;0.0416321896;-0.73042171
19.963423;0.0412172807;-0.732307193
20.0;0.0407895145;-0.733863031
20.03663;0.0403456451;-0.735109525
20.073193;0.0398924442;-0.736055672
20.109756;0.0394372148;-0.736712044
20.146319;0.0389796485;-0.737097636
20.182815;0.0385234419;-0.737228966
20.21931;0.0380762324;-0.737118604
20.255806;0.0376366364;-0.736786297
20.292234;0.0372084432;-0.7362531
20.328663;0.0367989151;-0.735528909
20.365091;0.036405468;-0.734633585
20.401452;0.036030701;-0.733585999
20.437813;0.0356821315;-0.732398417
20.474174;0.0353568666;-0.73109015
20.510467;0.0350571656;-0.729680368
20.546761;0.0347881054;-0.728172126
20.583054;0.0345457728;-0.726581624
20.619348;0.0343324564;-0.724921452
20.655573;0.0341490046;-0.723213624
20.691799;0.0339953491;-0.72143558
20.728024;0.0338740482;-0.719633494
20.76425;0.033778896;-0.717784972
20.800475;0.0337134352;-0.715911387
20.836632;0.0336738277;-0.714018584
20.87279;0.0336638267;-0.71210461
20.908947;0.0336775297;-0.710175877
20.945104;0.0337148072;-0.708237864
20.981262;0.0337743868;-0.706293944
21.017419;0.0338538998;-0.704348001
21.053576;0.0339509614;-0.702402372
21.089665;0.0340619199;-0.70046561
21.125753;0.0341901529;-0.698533529
21.161842;0.0343295922;-0.696614881
21.19793;0.0344790349;-0.694712879
21.234018;0.0346369916;-0.692830585
21.270107;0.0348007215;-0.690971931
21.306195;0.0349678776;-0.689140839
21.342284;0.0351363265;-0.687341172
21.378372;0.0353038986;-0.685578762
21.41446;0.0354693873;-0.683858398
21.450549;0.0356306675;-0.68218659
21.486637;0.0357863018;-0.68056833
21.522726;0.0359346534;-0.679009334
21.558744;0.0360724876;-0.677520592
21.594762;0.0362037072;-0.676100175
21.63078;0.0363226484;-0.674757281
21.666798;0.0364298073;-0.67349659
21.702816;0.0365245952;-0.672323132
21.738834;0.0366062646;-0.671241182
21.774852;0.0366747231;-0.670254436
21.81087;0.0367287405;-0.669367781
21.846888;0.0367686886;-0.668582655
21.882907;0.036794506;-0.667902649
21.918925;0.0368063617;-0.66733017
21.954943;0.0368042047;-0.666866275
21.990961;0.0367883197;-0.66651014
22.026979;0.0367589059;-0.666261603
22.062997;0.0367167064;-0.666118818
22.099015;0.0366619665;-0.666079965
22.135033;0.0365957707;-0.66614243
22.171051;0.0365183333;-0.666303935
22.207069;0.0364309917;-0.666558566
22.243087;0.0363340701;-0.666902137
22.279105;0.0362283987;-0.667329249
22.315123;0.0361147686;-0.667834569
22.351142;0.0359939397;-0.668411041
22.38716;0.0358665743;-0.669053427
22.423178;0.0357336733;-0.66975509
22.459196;0.0355958648;-0.670510723
22.495214;0.035454409;-0.671314051
22.531232;0.0353093151;-0.672159911
22.56725;0.0351618289;-0.673040877
22.603268;0.035012216;-0.673951377
22.639286;0.0348613311;-0.674885801
22.675304;0.0347095863;-0.67583981
22.711322;0.0345577132;-0.676807473
22.74734;0.0344059918;-0.677785607
22.783359;0.0342550893;-0.678770818
22.819377;0.0341052996;-0.679761618
22.855395;0.033957328;-0.68075618
22.891413;0.0338109187;-0.681754965
22.927431;0.0336670102;-0.682756018
22.963449;0.033525603;-0.683760711
22.999467;0.03338704;-0.684769253
23.035409;0.0332497647;-0.685784284
23.071351;0.0331195553;-0.686802946
23.107293;0.0329909066;-0.687832727
23.143235;0.0328655723;-0.688875328
23.179177;0.0327437899;-0.68993488
23.215119;0.0326260477;-0.691013385
23.25106;0.0325116426;-0.692115805
23.287002;0.032401258;-0.693243714
23.322944;0.0322948675;-0.694401011
23.358886;0.0321924524;-0.695590109
23.394828;0.0320938765;-0.696814729
23.43077;0.031999395;-0.698075409
23.466712;0.0319088085;-0.699374066
23.502654;0.0318221985;-0.700711827
23.538596;0.0317393679;-0.702090764
23.574538;0.0316608236;-0.703510039
23.61048;0.0315859813;-0.704969913
23.646343;0.0315132894;-0.706467343
23.682206;0.0314481589;-0.707998145
23.71807;0.0313853911;-0.709562785
23.753933;0.0313262976;-0.711158303
23.789796;0.0312709909;-0.712780798
23.825659;0.0312193963;-0.714425249
23.861523;0.0311717205;-0.716085013
23.897386;0.0311275639;-0.717755266
23.933249;0.0310872928;-0.719428025
23.969113;0.0310504446;-0.721097329
24.004976;0.0310175361;-0.722752669
24.040839;0.0309880689;-0.724388053
24.076622;0.0309604114;-0.725992886
24.112405;0.0309401322;-0.727558538
24.148188;0.0309220233;-0.729080863
24.183971;0.0309076228;-0.730551462
24.219754;0.0308971561;-0.731960974
24.255536;0.0308904935;-0.733301744
24.291319;0.030887771;-0.73456627
24.327102;0.0308887238;-0.735747633
24.362885;0.0308941018;-0.736838009
24.398586;0.0309017976;-0.737832922
24.434287;0.0309180868;-0.738721274
24.469989;0.0309368701;-0.739502812
24.50569;0.030960252;-0.740170905
24.541391;0.0309886384;-0.740723221
24.577092;0.0310225008;-0.741157315
24.612793;0.0310619738;-0.741471746
24.648494;0.0311074009;-0.741664167
24.684113;0.0311564612;-0.741738223
24.719731;0.0312162587;-0.741687781
24.755349;0.0312804307;-0.741516845
24.790968;0.0313505811;-0.741226061
24.826586;0.0314277263;-0.740820481
24.862204;0.0315126179;-0.740304102
24.897823;0.0316041525;-0.739680841
24.933441;0.0317025229;-0.738953582
24.96906;0.0318083744;-0.738129438
25.004594;0.0319204451;-0.73721922
25.040128;0.0320450224;-0.736221675
25.075662;0.0321758809;-0.735148508
25.111196;0.0323146192;-0.734006228
25.14673;0.0324614214;-0.732803174
25.182264;0.0326158453;-0.731547721
25.217798;0.0327777487;-0.730248363
25.253333;0.0329470412;-0.728912931
25.288867;0.0331231029;-0.72754902
25.324401;0.0333054616;-0.726164435
25.359849;0.0334909794;-0.724774063
25.395298;0.0336862364;-0.7233754
25.430746;0.0338849409;-0.721981201
25.466194;0.0340873599;-0.720598234
25.501642;0.0342935712;-0.719232793
25.537091;0.0345023976;-0.717893119
25.572539;0.0347134347;-0.716584419
25.607987;0.034925333;-0.715314097
25.643436;0.0351375168;-0.714087114
25.678884;0.035349018;-0.712909444
25.714332;0.0355587339;-0.711784552
25.749781;0.0357653834;-0.710716186
25.785229;0.0359679247;-0.709707501
25.820677;0.0361652278;-0.708761785
25.856037;0.0363531315;-0.707886997
25.891397;0.036538093;-0.707075247
25.926757;0.0367130207;-0.706332746
25.962117;0.0368783743;-0.705658842
