# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.03413075e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
498             	3.84069176e-02	3.41024273e-01	-3.02617355e-01	-6.43641627e-01	-5.22435919e-02	-5.91398036e-01	2.69577222e-01	3.21820814e-01	1.92034588e-02	1.59993507e-19	1.92034588e-02	-1.92034588e-02
499             	3.83743766e-02	3.41208375e-01	-3.02833998e-01	-6.44042373e-01	-5.23485307e-02	-5.91693842e-01	2.69672656e-01	3.22021187e-01	1.91871883e-02	1.59994773e-19	1.91871883e-02	-1.91871883e-02
500             	3.83421010e-02	3.41391874e-01	-3.03049773e-01	-6.44441646e-01	-5.24531126e-02	-5.91988534e-01	2.69767711e-01	3.22220823e-01	1.91710505e-02	1.59995769e-19	1.91710505e-02	-1.91710505e-02
501             	3.83099033e-02	3.41575542e-01	-3.03265639e-01	-6.44841181e-01	-5.25576980e-02	-5.92283483e-01	2.69862892e-01	3.22420590e-01	1.91549517e-02	1.59997004e-19	1.91549517e-02	-1.91549517e-02
502             	3.82777620e-02	3.41758444e-01	-3.03480682e-01	-6.45239125e-01	-5.26619228e-02	-5.92577202e-01	2.69957640e-01	3.22619563e-01	1.91388810e-02	1.59998006e-19	1.91388810e-02	-1.91388810e-02
503             	3.82452214e-02	3.41941277e-01	-3.03696055e-01	-6.45637332e-01	-5.27668147e-02	-5.92870517e-01	2.70051851e-01	3.22818666e-01	1.91226107e-02	1.59999250e-19	1.91226107e-02	-1.91226107e-02
504             	3.82139852e-02	3.42123475e-01	-3.03909489e-01	-6.46032964e-01	-5.28697186e-02	-5.93163245e-01	2.70146763e-01	3.23016482e-01	1.91069926e-02	1.60000224e-19	1.91069926e-02	-1.91069926e-02
505             	3.81821795e-02	3.42304009e-01	-3.04121829e-01	-6.46425838e-01	-5.29734506e-02	-5.93452387e-01	2.70239468e-01	3.23212919e-01	1.90910898e-02	1.60001432e-19	1.90910898e-02	-1.90910898e-02
506             	3.81504095e-02	3.42485491e-01	-3.04335081e-01	-6.46820572e-01	-5.30764391e-02	-5.93744133e-01	2.70333847e-01	3.23410286e-01	1.90752048e-02	1.60002459e-19	1.90752048e-02	-1.90752048e-02
507             	3.81189291e-02	3.42666470e-01	-3.04547541e-01	-6.47214010e-01	-5.31797958e-02	-5.94034214e-01	2.70427209e-01	3.23607005e-01	1.90594646e-02	1.60003615e-19	1.90594646e-02	-1.90594646e-02
508             	3.80870118e-02	3.42847177e-01	-3.04760165e-01	-6.47607341e-01	-5.32826546e-02	-5.94324687e-01	2.70521016e-01	3.23803671e-01	1.90435059e-02	1.60004682e-19	1.90435059e-02	-1.90435059e-02
509             	3.80554172e-02	3.43026931e-01	-3.04971514e-01	-6.47998446e-01	-5.33859295e-02	-5.94612516e-01	2.70613293e-01	3.23999223e-01	1.90277086e-02	1.60005812e-19	1.90277086e-02	-1.90277086e-02
510             	3.80241087e-02	3.43208327e-01	-3.05184218e-01	-6.48392545e-01	-5.34881064e-02	-5.94904439e-01	2.70708166e-01	3.24196272e-01	1.90120543e-02	1.60006887e-19	1.90120543e-02	-1.90120543e-02
511             	3.79928237e-02	3.43387521e-01	-3.05394697e-01	-6.48782217e-01	-5.35909247e-02	-5.95191293e-01	2.70800184e-01	3.24391109e-01	1.89964118e-02	1.60007980e-19	1.89964118e-02	-1.89964118e-02
512             	3.79613033e-02	3.43566662e-01	-3.05605359e-01	-6.49172021e-01	-5.36928808e-02	-5.95479140e-01	2.70893130e-01	3.24586010e-01	1.89806516e-02	1.60009100e-19	1.89806516e-02	-1.89806516e-02
513             	3.79304412e-02	3.43745675e-01	-3.05815234e-01	-6.49560909e-01	-5.37948707e-02	-5.95766038e-01	2.70985584e-01	3.24780455e-01	1.89652206e-02	1.60010135e-19	1.89652206e-02	-1.89652206e-02
514             	3.78994623e-02	3.43923295e-01	-3.06023832e-01	-6.49947127e-01	-5.38959567e-02	-5.96051170e-01	2.71077607e-01	3.24973563e-01	1.89497311e-02	1.60011279e-19	1.89497311e-02	-1.89497311e-02
515             	3.78684179e-02	3.44101851e-01	-3.06233433e-01	-6.50335283e-01	-5.39978684e-02	-5.96337415e-01	2.71169773e-01	3.25167642e-01	1.89342090e-02	1.60012309e-19	1.89342090e-02	-1.89342090e-02
516             	3.78373880e-02	3.44281405e-01	-3.06444017e-01	-6.50725422e-01	-5.40992535e-02	-5.96626169e-01	2.71263458e-01	3.25362711e-01	1.89186940e-02	1.60013473e-19	1.89186940e-02	-1.89186940e-02
517             	3.78064495e-02	3.44459450e-01	-3.06653000e-01	-6.51112450e-01	-5.42007275e-02	-5.96911723e-01	2.71355498e-01	3.25556225e-01	1.89032248e-02	1.60014485e-19	1.89032248e-02	-1.89032248e-02
518             	3.77754228e-02	3.44636916e-01	-3.06861493e-01	-6.51498409e-01	-5.43018154e-02	-5.97196593e-01	2.71447389e-01	3.25749204e-01	1.88877114e-02	1.60015664e-19	1.88877114e-02	-1.88877114e-02
519             	3.77450117e-02	3.44814744e-01	-3.07069732e-01	-6.51884476e-01	-5.44022620e-02	-5.97482214e-01	2.71539976e-01	3.25942238e-01	1.88725058e-02	1.60016642e-19	1.88725058e-02	-1.88725058e-02
520             	3.77141878e-02	3.44991408e-01	-3.07277220e-01	-6.52268627e-01	-5.45029885e-02	-5.97765639e-01	2.71631325e-01	3.26134314e-01	1.88570939e-02	1.60017828e-19	1.88570939e-02	-1.88570939e-02
521             	3.76836060e-02	3.45167957e-01	-3.07484351e-01	-6.52652307e-01	-5.46032531e-02	-5.98049054e-01	2.71722901e-01	3.26326154e-01	1.88418030e-02	1.60018822e-19	1.88418030e-02	-1.88418030e-02
522             	3.76538167e-02	3.45343759e-01	-3.07689942e-01	-6.53033701e-01	-5.47025146e-02	-5.98331187e-01	2.71814336e-01	3.26516851e-01	1.88269084e-02	1.60019964e-19	1.88269084e-02	-1.88269084e-02
523             	3.76232561e-02	3.45520974e-01	-3.07897718e-01	-6.53418693e-01	-5.48024768e-02	-5.98616216e-01	2.71906870e-01	3.26709346e-01	1.88116281e-02	1.60020988e-19	1.88116281e-02	-1.88116281e-02
524             	3.75927472e-02	3.45697021e-01	-3.08104274e-01	-6.53801295e-01	-5.49027324e-02	-5.98898563e-01	2.71997915e-01	3.26900647e-01	1.87963736e-02	1.60022145e-19	1.87963736e-02	-1.87963736e-02
525             	3.75624668e-02	3.45873868e-01	-3.08311401e-01	-6.54185268e-01	-5.50020281e-02	-5.99183240e-01	2.72090606e-01	3.27092634e-01	1.87812334e-02	1.60023164e-19	1.87812334e-02	-1.87812334e-02
526             	3.75321706e-02	3.46048977e-01	-3.08516807e-01	-6.54565784e-01	-5.51017721e-02	-5.99464012e-01	2.72181120e-01	3.27282892e-01	1.87660853e-02	1.60024295e-19	1.87660853e-02	-1.87660853e-02
527             	3.75020915e-02	3.46224437e-01	-3.08722345e-01	-6.54946782e-01	-5.52006342e-02	-5.99746148e-01	2.72272757e-01	3.27473391e-01	1.87510457e-02	1.60025332e-19	1.87510457e-02	-1.87510457e-02
528             	3.74724739e-02	3.46399806e-01	-3.08927332e-01	-6.55327138e-01	-5.52993381e-02	-6.00027800e-01	2.72364231e-01	3.27663569e-01	1.87362370e-02	1.60026412e-19	1.87362370e-02	-1.87362370e-02
529             	3.74424849e-02	3.46574871e-01	-3.09132386e-01	-6.55707257e-01	-5.53978020e-02	-6.00309455e-01	2.72455827e-01	3.27853629e-01	1.87212424e-02	1.60027482e-19	1.87212424e-02	-1.87212424e-02
530             	3.74126016e-02	3.46748774e-01	-3.09336173e-01	-6.56084947e-01	-5.54965690e-02	-6.00588378e-01	2.72545905e-01	3.28042474e-01	1.87063008e-02	1.60028548e-19	1.87063008e-02	-1.87063008e-02
531             	3.73823853e-02	3.46925428e-01	-3.09543042e-01	-6.56468470e-01	-5.55951076e-02	-6.00873363e-01	2.72639127e-01	3.28234235e-01	1.86911926e-02	1.60029632e-19	1.86911926e-02	-1.86911926e-02
532             	3.73530233e-02	3.47098771e-01	-3.09745747e-01	-6.56844518e-01	-5.56931351e-02	-6.01151383e-01	2.72729124e-01	3.28422259e-01	1.86765117e-02	1.60030667e-19	1.86765117e-02	-1.86765117e-02
533             	3.73233293e-02	3.47271841e-01	-3.09948512e-01	-6.57220353e-01	-5.57907677e-02	-6.01429585e-01	2.72819409e-01	3.28610176e-01	1.86616646e-02	1.60031757e-19	1.86616646e-02	-1.86616646e-02
534             	3.72942209e-02	3.47445436e-01	-3.10151215e-01	-6.57596651e-01	-5.58879555e-02	-6.01708696e-01	2.72910370e-01	3.28798326e-01	1.86471105e-02	1.60032754e-19	1.86471105e-02	-1.86471105e-02
535             	3.72645369e-02	3.47618746e-01	-3.10354209e-01	-6.57972956e-01	-5.59854157e-02	-6.01987540e-01	2.73001062e-01	3.28986478e-01	1.86322684e-02	1.60033874e-19	1.86322684e-02	-1.86322684e-02
536             	3.72351666e-02	3.47791890e-01	-3.10556724e-01	-6.58348614e-01	-5.60828761e-02	-6.02265738e-01	2.73091431e-01	3.29174307e-01	1.86175833e-02	1.60034870e-19	1.86175833e-02	-1.86175833e-02
537             	3.72059234e-02	3.47966162e-01	-3.10760239e-01	-6.58726401e-01	-5.61797584e-02	-6.02546642e-01	2.73183442e-01	3.29363200e-01	1.86029617e-02	1.60035968e-19	1.86029617e-02	-1.86029617e-02
538             	3.71766812e-02	3.48139196e-01	-3.10962515e-01	-6.59101711e-01	-5.62768513e-02	-6.02824860e-01	2.73274004e-01	3.29550856e-01	1.85883406e-02	1.60036956e-19	1.85883406e-02	-1.85883406e-02
539             	3.71470664e-02	3.48312445e-01	-3.11165378e-01	-6.59477823e-01	-5.63743042e-02	-6.03103519e-01	2.73364607e-01	3.29738911e-01	1.85735332e-02	1.60038070e-19	1.85735332e-02	-1.85735332e-02
540             	3.71183636e-02	3.48484604e-01	-3.11366240e-01	-6.59850844e-01	-5.64700544e-02	-6.03380789e-01	2.73455368e-01	3.29925422e-01	1.85591818e-02	1.60039025e-19	1.85591818e-02	-1.85591818e-02
541             	3.70891273e-02	3.48655544e-01	-3.11566417e-01	-6.60221961e-01	-5.65664110e-02	-6.03655550e-01	2.73544570e-01	3.30110981e-01	1.85445636e-02	1.60040130e-19	1.85445636e-02	-1.85445636e-02
542             	3.70601120e-02	3.48827006e-01	-3.11766894e-01	-6.60593899e-01	-5.66625420e-02	-6.03931357e-01	2.73634408e-01	3.30296950e-01	1.85300560e-02	1.60041111e-19	1.85300560e-02	-1.85300560e-02
543             	3.70316697e-02	3.48998007e-01	-3.11966338e-01	-6.60964345e-01	-5.67578484e-02	-6.04206496e-01	2.73724324e-01	3.30482172e-01	1.85158348e-02	1.60042182e-19	1.85158348e-02	-1.85158348e-02
544             	3.70025704e-02	3.49170157e-01	-3.12167587e-01	-6.61337744e-01	-5.68539760e-02	-6.04483768e-01	2.73814896e-01	3.30668872e-01	1.85012852e-02	1.60043193e-19	1.85012852e-02	-1.85012852e-02
545             	3.69735741e-02	3.49341278e-01	-3.12367704e-01	-6.61708983e-01	-5.69502774e-02	-6.04758705e-01	2.73904214e-01	3.30854491e-01	1.84867870e-02	1.60044271e-19	1.84867870e-02	-1.84867870e-02
546             	3.69448711e-02	3.49513518e-01	-3.12568646e-01	-6.62082164e-01	-5.70454282e-02	-6.05036736e-01	2.73995654e-01	3.31041082e-01	1.84724356e-02	1.60045268e-19	1.84724356e-02	-1.84724356e-02
547             	3.69161341e-02	3.49683979e-01	-3.12767845e-01	-6.62451824e-01	-5.71411429e-02	-6.05310681e-01	2.74084769e-01	3.31225912e-01	1.84580670e-02	1.60046324e-19	1.84580670e-02	-1.84580670e-02
548             	3.68875166e-02	3.49854310e-01	-3.12966794e-01	-6.62821104e-01	-5.72361818e-02	-6.05584923e-01	2.74174370e-01	3.31410552e-01	1.84437583e-02	1.60047334e-19	1.84437583e-02	-1.84437583e-02
549             	3.68592902e-02	3.50024780e-01	-3.13165490e-01	-6.63190271e-01	-5.73307942e-02	-6.05859476e-01	2.74264341e-01	3.31595135e-01	1.84296451e-02	1.60048351e-19	1.84296451e-02	-1.84296451e-02
550             	3.68307093e-02	3.50194876e-01	-3.13364167e-01	-6.63559044e-01	-5.74255207e-02	-6.06133523e-01	2.74354001e-01	3.31779522e-01	1.84153546e-02	1.60049390e-19	1.84153546e-02	-1.84153546e-02
551             	3.68023129e-02	3.50364161e-01	-3.13561849e-01	-6.63926010e-01	-5.75203651e-02	-6.06405645e-01	2.74442640e-01	3.31963005e-01	1.84011564e-02	1.60050398e-19	1.84011564e-02	-1.84011564e-02
552             	3.67740551e-02	3.50534770e-01	-3.13760715e-01	-6.64295485e-01	-5.76143497e-02	-6.06681136e-01	2.74533393e-01	3.32147743e-01	1.83870275e-02	1.60051436e-19	1.83870275e-02	-1.83870275e-02
553             	3.67457223e-02	3.50704142e-01	-3.13958420e-01	-6.64662562e-01	-5.77088979e-02	-6.06953664e-01	2.74622383e-01	3.32331281e-01	1.83728611e-02	1.60052437e-19	1.83728611e-02	-1.83728611e-02
554             	3.67174101e-02	3.50873587e-01	-3.14156176e-01	-6.65029763e-01	-5.78031283e-02	-6.07226635e-01	2.74711753e-01	3.32514881e-01	1.83587050e-02	1.60053491e-19	1.83587050e-02	-1.83587050e-02
555             	3.66894883e-02	3.51043743e-01	-3.14354254e-01	-6.65397997e-01	-5.78967427e-02	-6.07501254e-01	2.74802256e-01	3.32698998e-01	1.83447441e-02	1.60054463e-19	1.83447441e-02	-1.83447441e-02
556             	3.66612446e-02	3.51212788e-01	-3.14551544e-01	-6.65764332e-01	-5.79906534e-02	-6.07773678e-01	2.74891512e-01	3.32882166e-01	1.83306223e-02	1.60055527e-19	1.83306223e-02	-1.83306223e-02
557             	3.66332336e-02	3.51381370e-01	-3.14748136e-01	-6.66129506e-01	-5.80843653e-02	-6.08045141e-01	2.74980388e-01	3.33064753e-01	1.83166168e-02	1.60056492e-19	1.83166168e-02	-1.83166168e-02
558             	3.66053396e-02	3.51550690e-01	-3.14945350e-01	-6.66496040e-01	-5.81774416e-02	-6.08318599e-01	2.75070579e-01	3.33248020e-01	1.83026698e-02	1.60057543e-19	1.83026698e-02	-1.83026698e-02
559             	3.65773437e-02	3.51718966e-01	-3.15141622e-01	-6.66860588e-01	-5.82707671e-02	-6.08589821e-01	2.75159527e-01	3.33430294e-01	1.82886718e-02	1.60058517e-19	1.82886718e-02	-1.82886718e-02
560             	3.65493751e-02	3.51886792e-01	-3.15337417e-01	-6.67224208e-01	-5.83640369e-02	-6.08860171e-01	2.75248067e-01	3.33612104e-01	1.82746875e-02	1.60059569e-19	1.82746875e-02	-1.82746875e-02
561             	3.65217285e-02	3.52055749e-01	-3.15534021e-01	-6.67589770e-01	-5.84565051e-02	-6.09133265e-01	2.75338380e-01	3.33794885e-01	1.82608643e-02	1.60060530e-19	1.82608643e-02	-1.82608643e-02
562             	3.64938735e-02	3.52223584e-01	-3.15729711e-01	-6.67953295e-01	-5.85495549e-02	-6.09403740e-01	2.75427093e-01	3.33976648e-01	1.82469368e-02	1.60061582e-19	1.82469368e-02	-1.82469368e-02
563             	3.64662738e-02	3.52391254e-01	-3.15924980e-01	-6.68316235e-01	-5.86421517e-02	-6.09674083e-01	2.75515966e-01	3.34158117e-01	1.82331369e-02	1.60062552e-19	1.82331369e-02	-1.82331369e-02
564             	3.64388034e-02	3.52559144e-01	-3.16120340e-01	-6.68679484e-01	-5.87342697e-02	-6.09945215e-01	2.75605472e-01	3.34339742e-01	1.82194017e-02	1.60063571e-19	1.82194017e-02	-1.82194017e-02
565             	3.64106586e-02	3.52727256e-01	-3.16316597e-01	-6.69043853e-01	-5.88270609e-02	-6.10216792e-01	2.75694866e-01	3.34521927e-01	1.82053293e-02	1.60064569e-19	1.82053293e-02	-1.82053293e-02
566             	3.63832346e-02	3.52892616e-01	-3.16509382e-01	-6.69401998e-01	-5.89190403e-02	-6.10482958e-01	2.75781959e-01	3.34700999e-01	1.81916173e-02	1.60065574e-19	1.81916173e-02	-1.81916173e-02
567             	3.63558362e-02	3.53059254e-01	-3.16703417e-01	-6.69762671e-01	-5.90102383e-02	-6.10752433e-01	2.75871097e-01	3.34881336e-01	1.81779181e-02	1.60066554e-19	1.81779181e-02	-1.81779181e-02
568             	3.63283938e-02	3.53225628e-01	-3.16897234e-01	-6.70122862e-01	-5.91021849e-02	-6.11020677e-01	2.75959246e-01	3.35061431e-01	1.81641969e-02	1.60067564e-19	1.81641969e-02	-1.81641969e-02
569             	3.63009965e-02	3.53392608e-01	-3.17091612e-01	-6.70484220e-01	-5.91938604e-02	-6.11290360e-01	2.76048250e-01	3.35242110e-01	1.81504982e-02	1.60068562e-19	1.81504982e-02	-1.81504982e-02
570             	3.62735655e-02	3.53560660e-01	-3.17287094e-01	-6.70847754e-01	-5.92854289e-02	-6.11562325e-01	2.76138448e-01	3.35423877e-01	1.81367827e-02	1.60069543e-19	1.81367827e-02	-1.81367827e-02
571             	3.62465373e-02	3.53725248e-01	-3.17478710e-01	-6.71203958e-01	-5.93762505e-02	-6.11827708e-01	2.76225729e-01	3.35601979e-01	1.81232686e-02	1.60070533e-19	1.81232686e-02	-1.81232686e-02
572             	3.62191473e-02	3.53890143e-01	-3.17670996e-01	-6.71561139e-01	-5.94675544e-02	-6.12093584e-01	2.76313015e-01	3.35780569e-01	1.81095737e-02	1.60071503e-19	1.81095737e-02	-1.81095737e-02
573             	3.61917937e-02	3.54056395e-01	-3.17864602e-01	-6.71920997e-01	-5.95582340e-02	-6.12362763e-01	2.76402265e-01	3.35960499e-01	1.80958969e-02	1.60072513e-19	1.80958969e-02	-1.80958969e-02
574             	3.61643261e-02	3.54221522e-01	-3.18057196e-01	-6.72278717e-01	-5.96493606e-02	-6.12629356e-01	2.76489998e-01	3.36139359e-01	1.80821630e-02	1.60073481e-19	1.80821630e-02	-1.80821630e-02
575             	3.61369738e-02	3.54386237e-01	-3.18249263e-01	-6.72635501e-01	-5.97402107e-02	-6.12895290e-01	2.76577540e-01	3.36317750e-01	1.80684869e-02	1.60074491e-19	1.80684869e-02	-1.80684869e-02
576             	3.61102772e-02	3.54550425e-01	-3.18440148e-01	-6.72990573e-01	-5.98298815e-02	-6.13160691e-01	2.76665405e-01	3.36495286e-01	1.80551386e-02	1.60075425e-19	1.80551386e-02	-1.80551386e-02
577             	3.60828401e-02	3.54715637e-01	-3.18632797e-01	-6.73348433e-01	-5.99207652e-02	-6.13427668e-01	2.76753452e-01	3.36674217e-01	1.80414201e-02	1.60076453e-19	1.80414201e-02	-1.80414201e-02
578             	3.60556892e-02	3.54880256e-01	-3.18824566e-01	-6.73704822e-01	-6.00114018e-02	-6.13693420e-01	2.76841009e-01	3.36852411e-01	1.80278446e-02	1.60077406e-19	1.80278446e-02	-1.80278446e-02
579             	3.60286721e-02	3.55044080e-01	-3.19015408e-01	-6.74059487e-01	-6.01016144e-02	-6.13957873e-01	2.76928129e-01	3.37029744e-01	1.80143361e-02	1.60078419e-19	1.80143361e-02	-1.80143361e-02
580             	3.60018278e-02	3.55208692e-01	-3.19206865e-01	-6.74415557e-01	-6.01911680e-02	-6.14224389e-01	2.77016610e-01	3.37207778e-01	1.80009139e-02	1.60079361e-19	1.80009139e-02	-1.80009139e-02
581             	3.59747649e-02	3.55371862e-01	-3.19397098e-01	-6.74768960e-01	-6.02812326e-02	-6.14487728e-01	2.77103247e-01	3.37384480e-01	1.79873825e-02	1.60080365e-19	1.79873825e-02	-1.79873825e-02
582             	3.59478373e-02	3.55534604e-01	-3.19586767e-01	-6.75121372e-01	-6.03709451e-02	-6.14750426e-01	2.77189741e-01	3.37560686e-01	1.79739186e-02	1.60081305e-19	1.79739186e-02	-1.79739186e-02
583             	3.59210450e-02	3.55697572e-01	-3.19776527e-01	-6.75474100e-01	-6.04600943e-02	-6.15014006e-01	2.77276956e-01	3.37737050e-01	1.79605225e-02	1.60082287e-19	1.79605225e-02	-1.79605225e-02
584             	3.58940163e-02	3.55859827e-01	-3.19965811e-01	-6.75825638e-01	-6.05495790e-02	-6.15276059e-01	2.77363240e-01	3.37912819e-01	1.79470081e-02	1.60083241e-19	1.79470081e-02	-1.79470081e-02
585             	3.58671359e-02	3.56022015e-01	-3.20154879e-01	-6.76176894e-01	-6.06391452e-02	-6.15537749e-01	2.77449302e-01	3.38088447e-01	1.79335679e-02	1.60084216e-19	1.79335679e-02	-1.79335679e-02
586             	3.58402925e-02	3.56185452e-01	-3.20345160e-01	-6.76530612e-01	-6.07279859e-02	-6.15802626e-01	2.77537320e-01	3.38265306e-01	1.79201463e-02	1.60085168e-19	1.79201463e-02	-1.79201463e-02
587             	3.58133490e-02	3.56347138e-01	-3.20533789e-01	-6.76880926e-01	-6.08173294e-02	-6.16063597e-01	2.77623134e-01	3.38440463e-01	1.79066745e-02	1.60086140e-19	1.79066745e-02	-1.79066745e-02
588             	3.57868903e-02	3.56507110e-01	-3.20720220e-01	-6.77227330e-01	-6.09057599e-02	-6.16321570e-01	2.77707905e-01	3.38613665e-01	1.78934451e-02	1.60087084e-19	1.78934451e-02	-1.78934451e-02
589             	3.57597639e-02	3.56670157e-01	-3.20910393e-01	-6.77580550e-01	-6.09953198e-02	-6.16585230e-01	2.77794955e-01	3.38790275e-01	1.78798820e-02	1.60088055e-19	1.78798820e-02	-1.78798820e-02
590             	3.57332378e-02	3.56832640e-01	-3.21099402e-01	-6.77932041e-01	-6.10835172e-02	-6.16848524e-01	2.77882504e-01	3.38966021e-01	1.78666189e-02	1.60089014e-19	1.78666189e-02	-1.78666189e-02
591             	3.57067211e-02	3.56992028e-01	-3.21285307e-01	-6.78277336e-01	-6.11717759e-02	-6.17105560e-01	2.77966892e-01	3.39138668e-01	1.78533605e-02	1.60089945e-19	1.78533605e-02	-1.78533605e-02
592             	3.56798078e-02	3.57152596e-01	-3.21472788e-01	-6.78625385e-01	-6.12603950e-02	-6.17364990e-01	2.78052297e-01	3.39312692e-01	1.78399039e-02	1.60090902e-19	1.78399039e-02	-1.78399039e-02
593             	3.56530730e-02	3.57312586e-01	-3.21659513e-01	-6.78972100e-01	-6.13488947e-02	-6.17623205e-01	2.78137155e-01	3.39486050e-01	1.78265365e-02	1.60091836e-19	1.78265365e-02	-1.78265365e-02
594             	3.56263229e-02	3.57473272e-01	-3.21846949e-01	-6.79320221e-01	-6.14368090e-02	-6.17883412e-01	2.78223301e-01	3.39660111e-01	1.78131615e-02	1.60092800e-19	1.78131615e-02	-1.78131615e-02
595             	3.55995471e-02	3.57632581e-01	-3.22033034e-01	-6.79665615e-01	-6.15250884e-02	-6.18140526e-01	2.78307719e-01	3.39832807e-01	1.77997735e-02	1.60093725e-19	1.77997735e-02	-1.77997735e-02
596             	3.55729518e-02	3.57791434e-01	-3.22218483e-01	-6.80009917e-01	-6.16130942e-02	-6.18396823e-01	2.78391864e-01	3.40004958e-01	1.77864759e-02	1.60094675e-19	1.77864759e-02	-1.77864759e-02
597             	3.55464444e-02	3.57950867e-01	-3.22404423e-01	-6.80355291e-01	-6.17005280e-02	-6.18654763e-01	2.78477117e-01	3.40177645e-01	1.77732222e-02	1.60095583e-19	1.77732222e-02	-1.77732222e-02
598             	3.55196863e-02	3.58109004e-01	-3.22589317e-01	-6.80698321e-01	-6.17884296e-02	-6.18909892e-01	2.78560731e-01	3.40349161e-01	1.77598432e-02	1.60096548e-19	1.77598432e-02	-1.77598432e-02
599             	3.54931577e-02	3.58267028e-01	-3.22773871e-01	-6.81040899e-01	-6.18760374e-02	-6.19164862e-01	2.78644412e-01	3.40520450e-01	1.77465788e-02	1.60097456e-19	1.77465788e-02	-1.77465788e-02
600             	3.54667176e-02	3.58425268e-01	-3.22958550e-01	-6.81383818e-01	-6.19635803e-02	-6.19420237e-01	2.78728329e-01	3.40691909e-01	1.77333588e-02	1.60098410e-19	1.77333588e-02	-1.77333588e-02
601             	3.54402923e-02	3.58584413e-01	-3.23144121e-01	-6.81728533e-01	-6.20505885e-02	-6.19677945e-01	2.78813678e-01	3.40864267e-01	1.77201462e-02	1.60099311e-19	1.77201462e-02	-1.77201462e-02
602             	3.54135459e-02	3.58741800e-01	-3.23328254e-01	-6.82070053e-01	-6.21381794e-02	-6.19931874e-01	2.78896847e-01	3.41035027e-01	1.77067730e-02	1.60100258e-19	1.77067730e-02	-1.77067730e-02
603             	3.53868453e-02	3.58898210e-01	-3.23511364e-01	-6.82409574e-01	-6.22254193e-02	-6.20184155e-01	2.78979368e-01	3.41204787e-01	1.76934226e-02	1.60101164e-19	1.76934226e-02	-1.76934226e-02
604             	3.53602069e-02	3.59054090e-01	-3.23693883e-01	-6.82747973e-01	-6.23124981e-02	-6.20435475e-01	2.79061489e-01	3.41373987e-01	1.76801034e-02	1.60102100e-19	1.76801034e-02	-1.76801034e-02
605             	3.53336646e-02	3.59210870e-01	-3.23877205e-01	-6.83088075e-01	-6.23989020e-02	-6.20689173e-01	2.79145135e-01	3.41544037e-01	1.76668323e-02	1.60103016e-19	1.76668323e-02	-1.76668323e-02
606             	3.53069519e-02	3.59366410e-01	-3.24059458e-01	-6.83425868e-01	-6.24859497e-02	-6.20939918e-01	2.79226984e-01	3.41712934e-01	1.76534760e-02	1.60103953e-19	1.76534760e-02	-1.76534760e-02
607             	3.52803506e-02	3.59521813e-01	-3.24241462e-01	-6.83763275e-01	-6.25727300e-02	-6.21190545e-01	2.79308908e-01	3.41881638e-01	1.76401753e-02	1.60104867e-19	1.76401753e-02	-1.76401753e-02
608             	3.52539246e-02	3.59676915e-01	-3.24422991e-01	-6.84099906e-01	-6.26593494e-02	-6.21440557e-01	2.79390604e-01	3.42049953e-01	1.76269623e-02	1.60105785e-19	1.76269623e-02	-1.76269623e-02
609             	3.52274740e-02	3.59832982e-01	-3.24605508e-01	-6.84438490e-01	-6.27454696e-02	-6.21693020e-01	2.79473775e-01	3.42219245e-01	1.76137370e-02	1.60106705e-19	1.76137370e-02	-1.76137370e-02
610             	3.52004766e-02	3.59988779e-01	-3.24788303e-01	-6.84777082e-01	-6.28327061e-02	-6.21944376e-01	2.79555835e-01	3.42388541e-01	1.76002383e-02	1.60107617e-19	1.76002383e-02	-1.76002383e-02
611             	3.51743908e-02	3.60140726e-01	-3.24966335e-01	-6.85107061e-01	-6.29183896e-02	-6.22188672e-01	2.79635141e-01	3.42553531e-01	1.75871954e-02	1.60108511e-19	1.75871954e-02	-1.75871954e-02
612             	3.51477828e-02	3.60293849e-01	-3.25146066e-01	-6.85439914e-01	-6.30046266e-02	-6.22435288e-01	2.79715331e-01	3.42719957e-01	1.75738914e-02	1.60109414e-19	1.75738914e-02	-1.75738914e-02
613             	3.51213281e-02	3.60448387e-01	-3.25327059e-01	-6.85775446e-01	-6.30904426e-02	-6.22685003e-01	2.79797280e-01	3.42887723e-01	1.75606641e-02	1.60110338e-19	1.75606641e-02	-1.75606641e-02
614             	3.50947427e-02	3.60601196e-01	-3.25506453e-01	-6.86107649e-01	-6.31766018e-02	-6.22931047e-01	2.79877223e-01	3.43053824e-01	1.75473714e-02	1.60111235e-19	1.75473714e-02	-1.75473714e-02
