# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.03413075e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
401             	7.96948813e-02	-4.44351468e-01	5.24046349e-01	-9.68397817e-01	-7.77992789e-02	-8.90598538e-01	4.06399629e-01	-4.84198908e-01	-3.98474407e-02	-1.82392527e-20	-3.98474407e-02	3.98474407e-02
402             	7.96826019e-02	-4.44475714e-01	5.24158316e-01	-9.68634030e-01	-7.79216043e-02	-8.90712426e-01	4.06395411e-01	-4.84317015e-01	-3.98413009e-02	-1.82369572e-20	-3.98413009e-02	3.98413009e-02
403             	7.96949155e-02	-4.44689082e-01	5.24383997e-01	-9.69073079e-01	-7.80486516e-02	-8.91024427e-01	4.06487888e-01	-4.84536539e-01	-3.98474577e-02	-1.82343891e-20	-3.98474577e-02	3.98474577e-02
404             	7.96983623e-02	-4.44775482e-01	5.24473845e-01	-9.69249327e-01	-7.80923928e-02	-8.91156934e-01	4.06532271e-01	-4.84624664e-01	-3.98491811e-02	-1.82316466e-20	-3.98491811e-02	3.98491811e-02
405             	7.96937714e-02	-4.44805126e-01	5.24498898e-01	-9.69304024e-01	-7.81187858e-02	-8.91185238e-01	4.06533226e-01	-4.84652012e-01	-3.98468857e-02	-1.82288188e-20	-3.98468857e-02	3.98468857e-02
406             	7.96851965e-02	-4.44817152e-01	5.24502349e-01	-9.69319501e-01	-7.81484687e-02	-8.91171033e-01	4.06511282e-01	-4.84659751e-01	-3.98425982e-02	-1.82259322e-20	-3.98425982e-02	3.98425982e-02
407             	7.96715093e-02	-4.44820410e-01	5.24491919e-01	-9.69312330e-01	-7.81872184e-02	-8.91125111e-01	4.06468946e-01	-4.84656165e-01	-3.98357547e-02	-1.82231596e-20	-3.98357547e-02	3.98357547e-02
408             	7.96509088e-02	-4.44830681e-01	5.24481590e-01	-9.69312272e-01	-7.82426711e-02	-8.91069600e-01	4.06413465e-01	-4.84656136e-01	-3.98254544e-02	-1.82203994e-20	-3.98254544e-02	3.98254544e-02
409             	7.96279212e-02	-4.44884180e-01	5.24512101e-01	-9.69396282e-01	-7.83289714e-02	-8.91067310e-01	4.06369169e-01	-4.84698141e-01	-3.98139606e-02	-1.82174231e-20	-3.98139606e-02	3.98139606e-02
410             	7.96099065e-02	-4.44970837e-01	5.24580743e-01	-9.69551580e-01	-7.84383705e-02	-8.91113209e-01	4.06337419e-01	-4.84775790e-01	-3.98049533e-02	-1.82143481e-20	-3.98049533e-02	3.98049533e-02
411             	7.96078988e-02	-4.45052551e-01	5.24660450e-01	-9.69713001e-01	-7.85081880e-02	-8.91204813e-01	4.06348312e-01	-4.84856500e-01	-3.98039494e-02	-1.82111269e-20	-3.98039494e-02	3.98039494e-02
412             	7.96036817e-02	-4.45086933e-01	5.24690615e-01	-9.69777548e-01	-7.85454191e-02	-8.91232129e-01	4.06343355e-01	-4.84888774e-01	-3.98018408e-02	-1.82077735e-20	-3.98018408e-02	3.98018408e-02
413             	7.95977405e-02	-4.45118350e-01	5.24716090e-01	-9.69834440e-01	-7.85913893e-02	-8.91243051e-01	4.06325831e-01	-4.84917220e-01	-3.97988703e-02	-1.82043734e-20	-3.97988703e-02	3.97988703e-02
414             	7.95920104e-02	-4.45186419e-01	5.24778430e-01	-9.69964849e-01	-7.86599821e-02	-8.91304867e-01	4.06322443e-01	-4.84982425e-01	-3.97960052e-02	-1.82009133e-20	-3.97960052e-02	3.97960052e-02
415             	7.95815765e-02	-4.45245916e-01	5.24827493e-01	-9.70073409e-01	-7.87170438e-02	-8.91356365e-01	4.06319661e-01	-4.85036704e-01	-3.97907883e-02	-1.81972951e-20	-3.97907883e-02	3.97907883e-02
416             	7.95750664e-02	-4.45347152e-01	5.24922218e-01	-9.70269370e-01	-7.87997021e-02	-8.91469668e-01	4.06334983e-01	-4.85134685e-01	-3.97875332e-02	-1.81937225e-20	-3.97875332e-02	3.97875332e-02
417             	7.95717302e-02	-4.45438840e-01	5.25010571e-01	-9.70449411e-01	-7.88700753e-02	-8.91579336e-01	4.06354630e-01	-4.85224706e-01	-3.97858651e-02	-1.81901009e-20	-3.97858651e-02	3.97858651e-02
418             	7.95752192e-02	-4.45526513e-01	5.25101732e-01	-9.70628245e-01	-7.89247359e-02	-8.91703509e-01	4.06389387e-01	-4.85314122e-01	-3.97876096e-02	-1.81865542e-20	-3.97876096e-02	3.97876096e-02
419             	7.95750715e-02	-4.45571331e-01	5.25146403e-01	-9.70717734e-01	-7.89566473e-02	-8.91761087e-01	4.06402220e-01	-4.85358867e-01	-3.97875358e-02	-1.81830288e-20	-3.97875358e-02	3.97875358e-02
420             	7.95762111e-02	-4.45620247e-01	5.25196458e-01	-9.70816705e-01	-7.89942171e-02	-8.91822488e-01	4.06414135e-01	-4.85408352e-01	-3.97881056e-02	-1.81795773e-20	-3.97881056e-02	3.97881056e-02
421             	7.95812178e-02	-4.45719160e-01	5.25300378e-01	-9.71019538e-01	-7.90544316e-02	-8.91965106e-01	4.06455337e-01	-4.85509769e-01	-3.97906089e-02	-1.81762887e-20	-3.97906089e-02	3.97906089e-02
422             	7.95851926e-02	-4.45844218e-01	5.25429410e-01	-9.71273628e-01	-7.91199027e-02	-8.92153725e-01	4.06516911e-01	-4.85636814e-01	-3.97925963e-02	-1.81730840e-20	-3.97925963e-02	3.97925963e-02
423             	7.95798287e-02	-4.45915811e-01	5.25495639e-01	-9.71411450e-01	-7.91760072e-02	-8.92235443e-01	4.06529718e-01	-4.85705725e-01	-3.97899144e-02	-1.81700196e-20	-3.97899144e-02	3.97899144e-02
424             	7.95698528e-02	-4.45958527e-01	5.25528380e-01	-9.71486907e-01	-7.92251451e-02	-8.92261762e-01	4.06518309e-01	-4.85743454e-01	-3.97849264e-02	-1.81671407e-20	-3.97849264e-02	3.97849264e-02
425             	7.95626018e-02	-4.46025228e-01	5.25587830e-01	-9.71613058e-01	-7.92860344e-02	-8.92327024e-01	4.06520495e-01	-4.85806529e-01	-3.97813009e-02	-1.81643975e-20	-3.97813009e-02	3.97813009e-02
426             	7.95615661e-02	-4.46117573e-01	5.25679139e-01	-9.71796712e-01	-7.93432148e-02	-8.92453498e-01	4.06555141e-01	-4.85898356e-01	-3.97807831e-02	-1.81616289e-20	-3.97807831e-02	3.97807831e-02
427             	7.95623994e-02	-4.46199143e-01	5.25761542e-01	-9.71960685e-01	-7.93859253e-02	-8.92574760e-01	4.06594417e-01	-4.85980342e-01	-3.97811997e-02	-1.81589449e-20	-3.97811997e-02	3.97811997e-02
428             	7.95696725e-02	-4.46321542e-01	5.25891214e-01	-9.72212756e-01	-7.94431990e-02	-8.92769557e-01	4.06663179e-01	-4.86106378e-01	-3.97848362e-02	-1.81564002e-20	-3.97848362e-02	3.97848362e-02
429             	7.95747389e-02	-4.46459961e-01	5.26034700e-01	-9.72494661e-01	-7.95091714e-02	-8.92985489e-01	4.06738159e-01	-4.86247330e-01	-3.97873694e-02	-1.81540508e-20	-3.97873694e-02	3.97873694e-02
430             	7.95766263e-02	-4.46575031e-01	5.26151657e-01	-9.72726688e-01	-7.95671434e-02	-8.93159545e-01	4.06796201e-01	-4.86363344e-01	-3.97883132e-02	-1.81518846e-20	-3.97883132e-02	3.97883132e-02
431             	7.95731939e-02	-4.46644126e-01	5.26217320e-01	-9.72861447e-01	-7.96130501e-02	-8.93248397e-01	4.06817673e-01	-4.86430723e-01	-3.97865970e-02	-1.81499077e-20	-3.97865970e-02	3.97865970e-02
432             	7.95674099e-02	-4.46703485e-01	5.26270895e-01	-9.72974380e-01	-7.96558480e-02	-8.93318532e-01	4.06831342e-01	-4.86487190e-01	-3.97837050e-02	-1.81481068e-20	-3.97837050e-02	3.97837050e-02
433             	7.95624761e-02	-4.46759741e-01	5.26322217e-01	-9.73081959e-01	-7.96949429e-02	-8.93387016e-01	4.06846036e-01	-4.86540979e-01	-3.97812380e-02	-1.81465276e-20	-3.97812380e-02	3.97812380e-02
434             	7.95595420e-02	-4.46817742e-01	5.26377284e-01	-9.73195026e-01	-7.97283040e-02	-8.93466722e-01	4.06869209e-01	-4.86597513e-01	-3.97797710e-02	-1.81451164e-20	-3.97797710e-02	3.97797710e-02
435             	7.95584759e-02	-4.46877236e-01	5.26435712e-01	-9.73312949e-01	-7.97588433e-02	-8.93554105e-01	4.06897631e-01	-4.86656474e-01	-3.97792380e-02	-1.81438417e-20	-3.97792380e-02	3.97792380e-02
436             	7.95598913e-02	-4.46955506e-01	5.26515397e-01	-9.73470903e-01	-7.97974695e-02	-8.93673433e-01	4.06937982e-01	-4.86735451e-01	-3.97799457e-02	-1.81426980e-20	-3.97799457e-02	3.97799457e-02
437             	7.95612549e-02	-4.47048333e-01	5.26609588e-01	-9.73657920e-01	-7.98436472e-02	-8.93814273e-01	4.06985313e-01	-4.86828960e-01	-3.97806275e-02	-1.81416775e-20	-3.97806275e-02	3.97806275e-02
438             	7.95655937e-02	-4.47185541e-01	5.26751134e-01	-9.73936675e-01	-7.99106017e-02	-8.94026073e-01	4.07057736e-01	-4.86968338e-01	-3.97827969e-02	-1.81407567e-20	-3.97827969e-02	3.97827969e-02
439             	7.95746292e-02	-4.47374018e-01	5.26948647e-01	-9.74322665e-01	-7.99983724e-02	-8.94324293e-01	4.07162960e-01	-4.87161333e-01	-3.97873146e-02	-1.81398782e-20	-3.97873146e-02	3.97873146e-02
440             	7.95825461e-02	-4.47526592e-01	5.27109138e-01	-9.74635730e-01	-8.00654918e-02	-8.94570238e-01	4.07252373e-01	-4.87317865e-01	-3.97912731e-02	-1.81390300e-20	-3.97912731e-02	3.97912731e-02
441             	7.95859536e-02	-4.47615905e-01	5.27201858e-01	-9.74817763e-01	-8.01027221e-02	-8.94715041e-01	4.07306159e-01	-4.87408882e-01	-3.97929768e-02	-1.81381756e-20	-3.97929768e-02	3.97929768e-02
442             	7.95900549e-02	-4.47682999e-01	5.27273054e-01	-9.74956052e-01	-8.01284885e-02	-8.94827564e-01	4.07349538e-01	-4.87478026e-01	-3.97950274e-02	-1.81373036e-20	-3.97950274e-02	3.97950274e-02
443             	7.95996536e-02	-4.47769627e-01	5.27369280e-01	-9.75138907e-01	-8.01575555e-02	-8.94981351e-01	4.07411898e-01	-4.87569453e-01	-3.97998268e-02	-1.81364489e-20	-3.97998268e-02	3.97998268e-02
444             	7.96122100e-02	-4.47877077e-01	5.27489287e-01	-9.75366364e-01	-8.01890038e-02	-8.95177360e-01	4.07494178e-01	-4.87683182e-01	-3.98061050e-02	-1.81356053e-20	-3.98061050e-02	3.98061050e-02
445             	7.96313235e-02	-4.48036580e-01	5.27667904e-01	-9.75704484e-01	-8.02343240e-02	-8.95470160e-01	4.07617918e-01	-4.87852242e-01	-3.98156617e-02	-1.81347020e-20	-3.98156617e-02	3.98156617e-02
446             	7.96475562e-02	-4.48199773e-01	5.27847330e-01	-9.76047103e-01	-8.02828501e-02	-8.95764253e-01	4.07740702e-01	-4.88023552e-01	-3.98237781e-02	-1.81336760e-20	-3.98237781e-02	3.98237781e-02
447             	7.96557494e-02	-4.48315930e-01	5.27971679e-01	-9.76287610e-01	-8.03237913e-02	-8.95963818e-01	4.07820013e-01	-4.88143805e-01	-3.98278747e-02	-1.81325017e-20	-3.98278747e-02	3.98278747e-02
448             	7.96658753e-02	-4.48435013e-01	5.28100889e-01	-9.76535902e-01	-8.03688202e-02	-8.96167082e-01	4.07899131e-01	-4.88267951e-01	-3.98329377e-02	-1.81313007e-20	-3.98329377e-02	3.98329377e-02
449             	7.96789311e-02	-4.48560553e-01	5.28239484e-01	-9.76800037e-01	-8.04152439e-02	-8.96384793e-01	4.07984775e-01	-4.88400018e-01	-3.98394656e-02	-1.81300527e-20	-3.98394656e-02	3.98394656e-02
450             	7.96913462e-02	-4.48675487e-01	5.28366834e-01	-9.77042321e-01	-8.04569336e-02	-8.96585387e-01	4.08064227e-01	-4.88521160e-01	-3.98456731e-02	-1.81287428e-20	-3.98456731e-02	3.98456731e-02
451             	7.97031164e-02	-4.48783930e-01	5.28487046e-01	-9.77270975e-01	-8.04957264e-02	-8.96775249e-01	4.08139761e-01	-4.88635488e-01	-3.98515582e-02	-1.81273395e-20	-3.98515582e-02	3.98515582e-02
452             	7.97139978e-02	-4.48889237e-01	5.28603235e-01	-9.77492472e-01	-8.05330172e-02	-8.96959455e-01	4.08213219e-01	-4.88746236e-01	-3.98569989e-02	-1.81258240e-20	-3.98569989e-02	3.98569989e-02
453             	7.97230197e-02	-4.48986666e-01	5.28709686e-01	-9.77696352e-01	-8.05680408e-02	-8.97128311e-01	4.08280135e-01	-4.88848176e-01	-3.98615099e-02	-1.81242165e-20	-3.98615099e-02	3.98615099e-02
454             	7.97318029e-02	-4.49087592e-01	5.28819394e-01	-9.77906986e-01	-8.06070069e-02	-8.97299979e-01	4.08346486e-01	-4.88953493e-01	-3.98659014e-02	-1.81225543e-20	-3.98659014e-02	3.98659014e-02
455             	7.97409183e-02	-4.49199374e-01	5.28940292e-01	-9.78139665e-01	-8.06531697e-02	-8.97486496e-01	4.08416663e-01	-4.89069833e-01	-3.98704592e-02	-1.81208129e-20	-3.98704592e-02	3.98704592e-02
456             	7.97463103e-02	-4.49303706e-01	5.29050016e-01	-9.78353722e-01	-8.07018655e-02	-8.97651856e-01	4.08474995e-01	-4.89176861e-01	-3.98731552e-02	-1.81189971e-20	-3.98731552e-02	3.98731552e-02
457             	7.97538084e-02	-4.49427047e-01	5.29180855e-01	-9.78607902e-01	-8.07581836e-02	-8.97849718e-01	4.08545767e-01	-4.89303951e-01	-3.98769042e-02	-1.81171622e-20	-3.98769042e-02	3.98769042e-02
458             	7.97570730e-02	-4.49512137e-01	5.29269210e-01	-9.78781346e-01	-8.07959538e-02	-8.97985393e-01	4.08594719e-01	-4.89390673e-01	-3.98785365e-02	-1.81152909e-20	-3.98785365e-02	3.98785365e-02
459             	7.97681790e-02	-4.49641152e-01	5.29409331e-01	-9.79050482e-01	-8.08489892e-02	-8.98201493e-01	4.08676252e-01	-4.89525241e-01	-3.98840895e-02	-1.81134505e-20	-3.98840895e-02	3.98840895e-02
460             	7.97816965e-02	-4.49777372e-01	5.29559069e-01	-9.79336441e-01	-8.09001017e-02	-8.98436340e-01	4.08768119e-01	-4.89668221e-01	-3.98908482e-02	-1.81115615e-20	-3.98908482e-02	3.98908482e-02
461             	7.97966218e-02	-4.49918308e-01	5.29714930e-01	-9.79633238e-01	-8.09480604e-02	-8.98685178e-01	4.08868559e-01	-4.89816619e-01	-3.98983109e-02	-1.81097009e-20	-3.98983109e-02	3.98983109e-02
462             	7.98129315e-02	-4.50058462e-01	5.29871394e-01	-9.79929856e-01	-8.09923309e-02	-8.98937525e-01	4.08972597e-01	-4.89964928e-01	-3.99064658e-02	-1.81078784e-20	-3.99064658e-02	3.99064658e-02
463             	7.98305077e-02	-4.50199299e-01	5.30029806e-01	-9.80229105e-01	-8.10345284e-02	-8.99194576e-01	4.09080024e-01	-4.90114552e-01	-3.99152538e-02	-1.81061145e-20	-3.99152538e-02	3.99152538e-02
464             	7.98490317e-02	-4.50342737e-01	5.30191768e-01	-9.80534505e-01	-8.10765794e-02	-8.99457925e-01	4.09190673e-01	-4.90267252e-01	-3.99245158e-02	-1.81043813e-20	-3.99245158e-02	3.99245158e-02
465             	7.98644873e-02	-4.50464031e-01	5.30328518e-01	-9.80792549e-01	-8.11109741e-02	-8.99681575e-01	4.09285300e-01	-4.90396274e-01	-3.99322436e-02	-1.81027318e-20	-3.99322436e-02	3.99322436e-02
466             	7.98816281e-02	-4.50591373e-01	5.30473001e-01	-9.81064373e-01	-8.11474425e-02	-8.99916931e-01	4.09384744e-01	-4.90532187e-01	-3.99408140e-02	-1.81014813e-20	-3.99408140e-02	3.99408140e-02
467             	7.98992718e-02	-4.50724407e-01	5.30623678e-01	-9.81348085e-01	-8.11878629e-02	-9.00160222e-01	4.09486180e-01	-4.90674042e-01	-3.99496359e-02	-1.81005005e-20	-3.99496359e-02	3.99496359e-02
468             	7.99119581e-02	-4.50838522e-01	5.30750480e-01	-9.81589003e-01	-8.12245848e-02	-9.00364418e-01	4.09569917e-01	-4.90794501e-01	-3.99559791e-02	-1.80996309e-20	-3.99559791e-02	3.99559791e-02
469             	7.99204050e-02	-4.50933737e-01	5.30854141e-01	-9.81787878e-01	-8.12569327e-02	-9.00530945e-01	4.09637006e-01	-4.90893939e-01	-3.99602025e-02	-1.80988430e-20	-3.99602025e-02	3.99602025e-02
470             	7.99269354e-02	-4.51029883e-01	5.30956818e-01	-9.81986701e-01	-8.12929280e-02	-9.00693773e-01	4.09700423e-01	-4.90993351e-01	-3.99634677e-02	-1.80981039e-20	-3.99634677e-02	3.99634677e-02
471             	7.99298056e-02	-4.51115479e-01	5.31045284e-01	-9.82160763e-01	-8.13286611e-02	-9.00832102e-01	4.09751721e-01	-4.91080382e-01	-3.99649028e-02	-1.80973833e-20	-3.99649028e-02	3.99649028e-02
472             	7.99296144e-02	-4.51188978e-01	5.31118592e-01	-9.82307571e-01	-8.13621642e-02	-9.00945406e-01	4.09791621e-01	-4.91153785e-01	-3.99648072e-02	-1.80967326e-20	-3.99648072e-02	3.99648072e-02
473             	7.99284454e-02	-4.51259761e-01	5.31188207e-01	-9.82447968e-01	-8.13968394e-02	-9.01051128e-01	4.09827145e-01	-4.91223984e-01	-3.99642227e-02	-1.80961272e-20	-3.99642227e-02	3.99642227e-02
474             	7.99289264e-02	-4.51344987e-01	5.31273914e-01	-9.82618901e-01	-8.14385577e-02	-9.01180343e-01	4.09870893e-01	-4.91309450e-01	-3.99644632e-02	-1.80955309e-20	-3.99644632e-02	3.99644632e-02
475             	7.99314675e-02	-4.51455363e-01	5.31386831e-01	-9.82842194e-01	-8.14893600e-02	-9.01352834e-01	4.09931737e-01	-4.91421097e-01	-3.99657338e-02	-1.80949638e-20	-3.99657338e-02	3.99657338e-02
476             	7.99355553e-02	-4.51565481e-01	5.31501036e-01	-9.83066517e-01	-8.15319692e-02	-9.01534547e-01	4.10001289e-01	-4.91533258e-01	-3.99677777e-02	-1.80944238e-20	-3.99677777e-02	3.99677777e-02
477             	7.99429279e-02	-4.51681449e-01	5.31624376e-01	-9.83305825e-01	-8.15702238e-02	-9.01735601e-01	4.10082689e-01	-4.91652912e-01	-3.99714639e-02	-1.80939228e-20	-3.99714639e-02	3.99714639e-02
478             	7.99596991e-02	-4.51844152e-01	5.31803851e-01	-9.83648004e-01	-8.16187688e-02	-9.02029235e-01	4.10205233e-01	-4.91824002e-01	-3.99798495e-02	-1.80934489e-20	-3.99798495e-02	3.99798495e-02
479             	7.99769370e-02	-4.51997622e-01	5.31974559e-01	-9.83972180e-01	-8.16580243e-02	-9.02314156e-01	4.10328066e-01	-4.91986090e-01	-3.99884685e-02	-1.80929889e-20	-3.99884685e-02	3.99884685e-02
480             	7.99997735e-02	-4.52165869e-01	5.32165643e-01	-9.84331512e-01	-8.16960828e-02	-9.02635429e-01	4.10469673e-01	-4.92165756e-01	-3.99998867e-02	-1.80925616e-20	-3.99998867e-02	3.99998867e-02
481             	8.00257393e-02	-4.52336624e-01	5.32362363e-01	-9.84698987e-01	-8.17297123e-02	-9.02969275e-01	4.10619781e-01	-4.92349494e-01	-4.00128697e-02	-1.80921722e-20	-4.00128697e-02	4.00128697e-02
482             	8.00526657e-02	-4.52496190e-01	5.32548856e-01	-9.85045046e-01	-8.17554473e-02	-9.03289599e-01	4.10767076e-01	-4.92522523e-01	-4.00263329e-02	-1.80920677e-20	-4.00263329e-02	4.00263329e-02
483             	8.00877932e-02	-4.52679798e-01	5.32767591e-01	-9.85447389e-01	-8.17810524e-02	-9.03666336e-01	4.10942642e-01	-4.92723694e-01	-4.00438966e-02	-1.80920574e-20	-4.00438966e-02	4.00438966e-02
484             	8.01218203e-02	-4.52858688e-01	5.32980509e-01	-9.85839197e-01	-8.18040272e-02	-9.04035170e-01	4.11115571e-01	-4.92919599e-01	-4.00609102e-02	-1.80920684e-20	-4.00609102e-02	4.00609102e-02
485             	8.01533354e-02	-4.53028484e-01	5.33181819e-01	-9.86210302e-01	-8.18255722e-02	-9.04384730e-01	4.11279579e-01	-4.93105151e-01	-4.00766677e-02	-1.80920898e-20	-4.00766677e-02	4.00766677e-02
486             	8.01824252e-02	-4.53192993e-01	5.33375418e-01	-9.86568410e-01	-8.18489564e-02	-9.04719454e-01	4.11435249e-01	-4.93284205e-01	-4.00912126e-02	-1.80921257e-20	-4.00912126e-02	4.00912126e-02
487             	8.02034286e-02	-4.53328419e-01	5.33531847e-01	-9.86860266e-01	-8.18714206e-02	-9.04988845e-01	4.11558712e-01	-4.93430133e-01	-4.01017143e-02	-1.80921688e-20	-4.01017143e-02	4.01017143e-02
488             	8.02225061e-02	-4.53461460e-01	5.33683966e-01	-9.87145425e-01	-8.18996292e-02	-9.05245796e-01	4.11673083e-01	-4.93572713e-01	-4.01112530e-02	-1.80922156e-20	-4.01112530e-02	4.01112530e-02
489             	8.02351995e-02	-4.53569831e-01	5.33805030e-01	-9.87374861e-01	-8.19266313e-02	-9.05448229e-01	4.11760799e-01	-4.93687430e-01	-4.01175997e-02	-1.80922685e-20	-4.01175997e-02	4.01175997e-02
490             	8.02441401e-02	-4.53660147e-01	5.33904287e-01	-9.87564434e-01	-8.19503187e-02	-9.05614115e-01	4.11831898e-01	-4.93782217e-01	-4.01220701e-02	-1.80923102e-20	-4.01220701e-02	4.01220701e-02
491             	8.02566380e-02	-4.53769852e-01	5.34026490e-01	-9.87796342e-01	-8.19810334e-02	-9.05815309e-01	4.11917138e-01	-4.93898171e-01	-4.01283190e-02	-1.80923598e-20	-4.01283190e-02	4.01283190e-02
492             	8.02696964e-02	-4.53886989e-01	5.34156685e-01	-9.88043674e-01	-8.20120083e-02	-9.06031666e-01	4.12009829e-01	-4.94021837e-01	-4.01348482e-02	-1.80924539e-20	-4.01348482e-02	4.01348482e-02
493             	8.02853141e-02	-4.54021632e-01	5.34306946e-01	-9.88328578e-01	-8.20444331e-02	-9.06284145e-01	4.12119856e-01	-4.94164289e-01	-4.01426571e-02	-1.80925628e-20	-4.01426571e-02	4.01426571e-02
494             	8.03031782e-02	-4.54170999e-01	5.34474177e-01	-9.88645176e-01	-8.20763184e-02	-9.06568858e-01	4.12246270e-01	-4.94322588e-01	-4.01515891e-02	-1.80926932e-20	-4.01515891e-02	4.01515891e-02
495             	8.03240457e-02	-4.54338277e-01	5.34662322e-01	-9.89000599e-01	-8.21086846e-02	-9.06891914e-01	4.12391615e-01	-4.94500299e-01	-4.01620229e-02	-1.80928541e-20	-4.01620229e-02	4.01620229e-02
496             	8.03494599e-02	-4.54534310e-01	5.34883770e-01	-9.89418080e-01	-8.21438400e-02	-9.07274240e-01	4.12565200e-01	-4.94709040e-01	-4.01747299e-02	-1.80930601e-20	-4.01747299e-02	4.01747299e-02
497             	8.03767917e-02	-4.54745344e-01	5.35122136e-01	-9.89867480e-01	-8.21795942e-02	-9.07687885e-01	4.12754146e-01	-4.94933740e-01	-4.01883959e-02	-1.80933171e-20	-4.01883959e-02	4.01883959e-02
498             	8.03980260e-02	-4.54920644e-01	5.35318670e-01	-9.90239314e-01	-8.22062009e-02	-9.08033113e-01	4.12913456e-01	-4.95119657e-01	-4.01990130e-02	-1.80936210e-20	-4.01990130e-02	4.01990130e-02
499             	8.04143529e-02	-4.55055498e-01	5.35469851e-01	-9.90525350e-01	-8.22220549e-02	-9.08303295e-01	4.13040620e-01	-4.95262675e-01	-4.02071765e-02	-1.80939745e-20	-4.02071765e-02	4.02071765e-02
500             	8.04371499e-02	-4.55203972e-01	5.35641122e-01	-9.90845094e-01	-8.22365232e-02	-9.08608571e-01	4.13186024e-01	-4.95422547e-01	-4.02185749e-02	-1.80943774e-20	-4.02185749e-02	4.02185749e-02
501             	8.04629316e-02	-4.55355864e-01	5.35818795e-01	-9.91174659e-01	-8.22495804e-02	-9.08925078e-01	4.13337749e-01	-4.95587329e-01	-4.02314658e-02	-1.80948748e-20	-4.02314658e-02	4.02314658e-02
502             	8.04919627e-02	-4.55515524e-01	5.36007486e-01	-9.91523010e-01	-8.22633457e-02	-9.09259664e-01	4.13498159e-01	-4.95761505e-01	-4.02459814e-02	-1.80954303e-20	-4.02459814e-02	4.02459814e-02
503             	8.05291724e-02	-4.55710575e-01	5.36239747e-01	-9.91950322e-01	-8.22845488e-02	-9.09665773e-01	4.13690612e-01	-4.95975161e-01	-4.02645862e-02	-1.80960436e-20	-4.02645862e-02	4.02645862e-02
504             	8.05583399e-02	-4.55878005e-01	5.36436345e-01	-9.92314349e-01	-8.23051707e-02	-9.10009179e-01	4.13852004e-01	-4.96157175e-01	-4.02791700e-02	-1.80967126e-20	-4.02791700e-02	4.02791700e-02
505             	8.05855468e-02	-4.56040601e-01	5.36626148e-01	-9.92666750e-01	-8.23263332e-02	-9.10340416e-01	4.14007042e-01	-4.96333375e-01	-4.02927734e-02	-1.80974283e-20	-4.02927734e-02	4.02927734e-02
506             	8.06093133e-02	-4.56192921e-01	5.36802234e-01	-9.92995155e-01	-8.23465795e-02	-9.10648576e-01	4.14150998e-01	-4.96497578e-01	-4.03046566e-02	-1.80982113e-20	-4.03046566e-02	4.03046566e-02
507             	8.06282864e-02	-4.56328987e-01	5.36957274e-01	-9.93286261e-01	-8.23645701e-02	-9.10921691e-01	4.14278560e-01	-4.96643131e-01	-4.03141432e-02	-1.80990507e-20	-4.03141432e-02	4.03141432e-02
508             	8.06460321e-02	-4.56462228e-01	5.37108260e-01	-9.93570489e-01	-8.23814356e-02	-9.11189053e-01	4.14403809e-01	-4.96785244e-01	-4.03230161e-02	-1.80998804e-20	-4.03230161e-02	4.03230161e-02
509             	8.06682691e-02	-4.56621721e-01	5.37289990e-01	-9.93911711e-01	-8.24024938e-02	-9.11509217e-01	4.14553362e-01	-4.96955855e-01	-4.03341345e-02	-1.81007366e-20	-4.03341345e-02	4.03341345e-02
510             	8.06904149e-02	-4.56782782e-01	5.37473197e-01	-9.94255979e-01	-8.24250111e-02	-9.11830968e-01	4.14702978e-01	-4.97127989e-01	-4.03452074e-02	-1.81025001e-20	-4.03452074e-02	4.03452074e-02
511             	8.07191307e-02	-4.56979148e-01	5.37698278e-01	-9.94677426e-01	-8.24562399e-02	-9.12221186e-01	4.14882473e-01	-4.97338713e-01	-4.03595653e-02	-1.81042043e-20	-4.03595653e-02	4.03595653e-02
512             	8.07496836e-02	-4.57193470e-01	5.37943154e-01	-9.95136624e-01	-8.24922624e-02	-9.12644362e-01	4.15076050e-01	-4.97568312e-01	-4.03748418e-02	-1.81059248e-20	-4.03748418e-02	4.03748418e-02
513             	8.07771484e-02	-4.57398553e-01	5.38175702e-01	-9.95574255e-01	-8.25248113e-02	-9.13049443e-01	4.15262316e-01	-4.97787127e-01	-4.03885742e-02	-1.81076071e-20	-4.03885742e-02	4.03885742e-02
514             	8.07996187e-02	-4.57574042e-01	5.38373660e-01	-9.95947702e-01	-8.25475162e-02	-9.13400186e-01	4.15426335e-01	-4.97973851e-01	-4.03998093e-02	-1.81092439e-20	-4.03998093e-02	4.03998093e-02
